city,hotelName,source,username,userRating,timeCmt,userCmt
Đà Lạt,A.M Memory Hotel,Traveloka,Nguyễn K. H.,"9,1",20/11/2019,"Mình đặy phòng rồi, thanh toán rồi nhưng đến nơi thì khách sạn bảo không nhận được đặt phòng. Sau đó cũng bố trí xong phòng nhưng do mình đến khách sạn lúc 2h sáng tạo cảm gián khá phiền phức. Phòng đầy đủ tiện nghi. Nước nóng rất ok. Ti vi hơi ít kênh. Có nước uống miễn phí trong phòng nhưng chỉ có ngày đầu, sau đó không thấy nữa (chắc là nước uống chào khách). Nhân viên thân thiện. Khách sạn chỉ có 2 chỗ đậu xe ô tô nên phải dời xe tới lui lúc sáng sớm. Khá bất tiện. Từ khách sạn đi bộ ra chợ tầm 15 -20 ."
Đà Lạt,A.M Memory Hotel,Traveloka,Luu P. C.,"8,5",24/12/2019,Sach sẽ. Đẹp. Nhân vien đẹp...
Đà Lạt,A.M Memory Hotel,Traveloka,Nguyen V. K.,"9,4",08/08/2020,"Khách sạn như hình! vị trí thuận lợi, 2 bạn tiếp tân dễ thương, có điều cách âm hơi kém cộng với khách phòng kế bên mất lịch sự nên ồn như cái chợ, khách sạn dùng nước nóng năng lượng mặt trời nên muốn tắm phải đợi vài phút hơi bất tiện nhưng nước cũng rất nóng! tạm ổn."
Đà Lạt,A.M Memory Hotel,Traveloka,Le Pham T. L.,"9,7",06/10/2020,"Phòng sạch sẽ, có nhân viên dọn dẹp mỗi ngày, luôn có người trực ở sảnh. Khách sạn ngay mặt tiền, trung tâm thành phố"
Đà Lạt,A.M Memory Hotel,Traveloka,Phan T. Y.,"9,7",08/02/2022,"Phòng sạch sẽ, vị trí gần chợ, gần địa điểm ăn uống vui chơi. Nhân viên nhiệt tình vui vẻ. Vô cùng hài lòng. Sẽ quay lại ủng hộ."
Đà Lạt,A.M Memory Hotel,GoogleMap,thuy thanh,"8,8",26/05/2018,"Nhân viên thân thiện, khách sạn sạch sẽ"
Đà Lạt,A.M Memory Hotel,Traveloka,Tran T. Y. C.,"9,4",18/11/2017,Khach san sach se nhan vien phuc vu tot.
Đà Lạt,Adalia Villa Với View Thung Lũng - O'TEL,GoogleMap,S***e,"8,2",06/06/2025,Phòng trông giống như hình và giá cả phải chăng.
Đà Lạt,Adalia Villa Với View Thung Lũng - O'TEL,Traveloka,Thao T.,"8,8",03/08/2025,"Hơi xa trung tâm nhưng phòng rộng rãi, có view thung lũng nhà đèn buổi tối rất đẹp. Tiện nghi phù hợp với mức giá"
Đà Lạt,Adalia Villa Với View Thung Lũng - O'TEL,Traveloka,N***n,"8,5",15/10/2025,"Nhân viên thân thiện, nhiệt tình, có cho thuê hoặc hỗ trợ liên hệ thuê xe máy, đường vào dễ tìm, thoáng rộng, ô tô vào được"
Đà Lạt,Adalia Villa Với View Thung Lũng - O'TEL,GoogleMap,N***N,"6,1",22/10/2025,"Phòng siêu nhỏ, mình đặt phòng 2 ngày nhưng chỉ cho mình 1 chai nước suối nhỏ và ở 2 đêm nhưng k có ai dọn phòng cho mình luôn, nói chung phòng rất chán"
Đà Lạt,Adela Hotel Dalat,Traveloka,L***E,"10,0",16/11/2025,"Khách sạn mới sạch sẽ , mấy bạn nhân viên hỗ trợ rất nhiệt tình"
Đà Lạt,Adela Hotel Dalat,Traveloka,M***n,"9,4",12/01/2025,"Nhân viên nhiệt tình, phòng sạch sẽ thoáng mát"
Đà Lạt,Adela Hotel Dalat,Traveloka,HUYNH D. H. K.,"9,6",29/06/2024,"Phòng đẹp, tiện nghi đầy đủ, dịch vụ tốt, nhân viên nhiệt tình. Nhưng vị trí đường vào tương đối bất tiện, nhân viên chỉ đường vào không rõ khiến xe tôi đi phải đường không phù hợp với xe khiến xe tôi bị hư hỏng nhẹ."
Đà Lạt,Adela Hotel Dalat,GoogleMap,Hanh L.,"9,1",24/04/2024,"Chỗ ở định vị hơi khó tìm, đường vào cho xe ô tô hơi khó đi. Phòng ốc rất mới, sạch sẽ, đúng như mô tả. Nhân viên thân thiện."
Đà Lạt,Adela Hotel Dalat,GoogleMap,Nguyen T. N.,"6,5",26/03/2024,"Phòng sạch đẹp, đường dốc nhỏ nên đi ô tô thì hơi khó đi xíu. Giá phòng hơi đắt so với trang thiết bị. Phòng này thì tầm khoảng 600k đối với các khách sạn khác."
Đà Lạt,Adela Hotel Dalat,Traveloka,Nguyen T. T. H.,"8,8",07/01/2024,"Phòng siêu sạch, ăn sáng ổn. Vấn đề duy nhất là mình đang tắm lúc 9h tối đột nhiên hết nước ấm và phải đợi rất lâu (lúc đó rất lạnh và tóc ướt) mới có nước ấm trở lại (."
Đà Lạt,Adela Hotel Dalat,Traveloka,phan t. n. d.,"9,7",04/01/2024,"Khách sạn sạch sẽ, đồ dùng mới, đồ ăn sáng ngon."
Đà Lạt,Adela Villa Đà Lạt,Traveloka,Le PhuongThao,"9,4",28/06/2025,"Phòng mới xây nên mọi thứ đều mới và đẹp, thích hợp cho gia đình, mặt tiền đường hùng vương"
Đà Lạt,Ami Boutique Hotel Đà Lạt,Traveloka,N***N,"8,8",18/04/2024,"Nhân viên rất thân thiện và hữu ích trong suốt thời gian tôi ở đây. Phòng hơi nhỏ và bụi, nhưng giá cả hợp lý so với vị trí thuận tiện và dịch vụ."
Đà Lạt,Ami Boutique Hotel Đà Lạt,Traveloka,Mohd Z. I.,"9,7",03/11/2023,"Khách sạn đẹp, sạch sẽ, phòng rộng và nhân viên thân thiện. Khuyến nghị 100 ."
Đà Lạt,Ami Boutique Hotel Đà Lạt,Traveloka,Duong T. T.,"5,5",14/06/2022,"Phòng khách sạn nhỏ, nhiều muỗi. Nhân viên có thái độ rất tệ. Không bao giờ quay lại khách sạn này nữa."
Đà Lạt,Ami Boutique Hotel Đà Lạt,Traveloka,ka nguyen,"7,3",27/04/2024,Tôi đặt phòng nhưng giao phòng không đúng hình cách âm không tốt rất ồn ào về đêm không ngủ đc... Tôi đên trước h nhận phòng có vai tiếng mà thu thêm tiền phòng của toi hơn 1 nưa giá phòng gần bằng tiền phòng 1 ngày... Toii ở gần tuần phòng trống nhưng không hỗ trợ khách mà thu thêm rất cao cho 1 phòng thường có cửa sổ nhỏ... Lên đà lạt rất nhiều nhưng để ghé lại thì chắc phải snghi lai... Nhân viên thì nhiệt tình ok...
Đà Lạt,Amory Dalat Hotel,Traveloka,Khách đã xác minh,"10,0",29/11/2025,"Phòng tương đối rộng, view đẹp. Mình rất ấn tượng với bữa sáng phở thảo mộc, vị lạ và thanh đạm, nói chung ăn món này vào buổi sáng ở đà lạt rất đỉnh. Nhân viên lễ tân phục vụ rất chu đáo và niềm nở. Có dịp lên đà lạt mình sẽ quay lại nè"
Đà Lạt,Amory Dalat Hotel,Traveloka,Khách đã xác minh,"10,0",24/11/2025,"Khách sạn mới, sạch sẽ, nhân viên thân thiện. Vị trí nằm gần quán bánh tráng nướng rất ngon và nhiều quán khác nữa. Mình hỏi nhân viên và được các bạn ấy hỗ trợ rất nhiệt tình luônn. Nhân viên còn cho mình mượn gác bồn tắm để thư giãn thư giãn nữa. Bữa sáng cũng chất lượng, phở thảo mộc, nước ngọt thanh không hề có vị bột ngọt. Sẽ quay lại!"
Đà Lạt,Amory Dalat Hotel,Traveloka,Linh S.,"6,7",19/10/2025,"Phòng sạch sẽ nhưng rất nhỏ, không có chỗ để đặt vali"
Đà Lạt,Amour Đà Lạt,Traveloka,Tran T. M. H.,"8,7",24/08/2018,"Amour ở ngay đầu đường nguyễn văn trỗi, đi bộ một xíu là ra chợ đà lạt, gần các con đường khác, thuận tiện trong việc di chuyển. Phòng ở khá nhỏ, sơn và đồ dùng màu trắng tạo cảm giác sạch sẽ nhưng hơi lạnh. Trải giường và vỏ chăn không được sạch lắm nên hơi không vui. Phòng vệ sinh kín gió, nước nóng xài thoải mái. Tivi có vài kênh mà thôi, có ấm đun nước siêu tốc, tủ lạnh mini, quạt... Khá đầy đủ. Thích hợp đi du lịch phượt và nhóm bạn nhỏ."
Đà Lạt,Amour Đà Lạt,GoogleMap,Vuong T. H.,"5,9",24/02/2020,"- nhân viên không tươi cười, thân thiện. - nhận phòng sớm có phụ thu 150/người và ở tạm phòng tập thể, tất nhiên việc tính phí là hợp lý, tuy nhiên rất nhiều khác hsạn khác nếu có phòng trống thì check in sớm không phụ thu nên góp ý để khách sạn điều chỉnh lại chính sách nếu có thể. - tiền phụ thu không nhất thiết phải thu liền ngay khi check in như thế. Khi book trên ứng dụng mình cũng đã thanh toán trước 100 tiền phòng, ngoài ra mình cũng cung cấp cmnd cho khách sạn, vậy khách sạn sợ gì mà yêu cầu khách hàng móc ví thanh toán ngay khi vali hành lý còn chưa có chỗ để???"
Đà Lạt,Amour Đà Lạt,Traveloka,Hoang L.,"9,7",24/08/2018,"Thoải mái, tiện nghi, nhân viên nhiệt tình"
Đà Lạt,Amour Đà Lạt,Traveloka,Chu K. L.,"9,7",06/03/2020,"Ở đây rất tiện nghi, phòng đầy đủ. Phù hợp giá tiền. Thái độ phục vụ 10/10. Còn có 2 em cún siêu cấp đáng yêu. Nói chung là rất hợp ý mình."
Đà Lạt,Amour Đà Lạt,GoogleMap,L Hong c.,"9,7",22/03/2020,"Mọi thứ tuyệt vời, chị chủ nhiệt tình dễ thương"
Đà Lạt,Amour Đà Lạt,Traveloka,Phung V. A.,"5,9",06/09/2018,"Khách sạn có vị trí tốt, nhân viên thân thiện và hỗ trợ khách nhiệt tình, tuy nhiên hình ảnh không giống như trên mạng. Phòng rất chật và bí, phòng tắm chật và có mùi hôi chỉ có 1 nhân viên trực và không được dọn phòng hàng ngày. Rất mong khách sạn sẽ cải thiện chất lượng cơ sở vật chất tốt hơn"
Đà Lạt,Amour Đà Lạt,Traveloka,quc v. h.,"6,0",19/05/2020,"Wifi lúc xài được lúc không thuê phòng 2 người, 1 giường thì mình nhận được phòng dưới hầm, rất rất ồn lúc nào cũng nghe tiếng người nói, và chó sủa liên tục. Phòng thì nhỏ bé tí vào nhận phòng thì phải lên gặp chủ yêu cầu thay ra giường vì quá bẩn. Lần sau không dám quay lại"
Đà Lạt,Amour Đà Lạt,GoogleMap,Ngo T. M. L.,"6,1",16/06/2020,"Không có tài liệu văn thư và không ai sưởi ấm chúng tôi, chúng tôi đã phải chờ hơn 15 phút trong mưa"
Đà Lạt,Amour Đà Lạt,GoogleMap,Ngc L.,"6,2",04/08/2020,Chị chủ khách sạn rất nhiệt tình. Tuy nhiên phòng cách âm không tốt
Đà Lạt,Amour Đà Lạt,Traveloka,Trn Q. t.,"8,4",09/08/2020,"Tốt, gần chợ nhưng cần có sự sạch sẽ hơn xíu nữa là 10 giờ chỉ có 9 thôi hihi"
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen V. N. M.,"5,1",17/07/2018,"Quá tệ. Phòng bẩn, dịch vụ và thái độ phục vụ kém. Vì bay muộn nên tầm 21h30 mình mới đến nhận phòng mà được giao cho căn phòng nguyên si không dọn như trong ảnh. Phản ánh lại thì được chuyển xuống phòng dưới nhưng chưa được 10p đã gõ cửa bắt sang phòng khác vì lý do xếp lộn, phòng này có người đặt rồi. Ừ thì lại chuyển. Nhưng lên đến căn phòng thứ 3 mình đặt chân vào thì cũng chả khá hơn là bao. Ga gối hôi bẩn, khi xuống yêu cầu thay thì được chủ trả lời rằng phòng đó là phòng của con đó, ga gối mới thay! với thái độ khinh khỉnh. Rùng hết cả mình 22h30 đêm phải xách vali đi tìm khách sạn khác. Ấn tượng tệ !"
Đà Lạt,Amour Đà Lạt,GoogleMap,LE TRUNG H.,"8,3",11/09/2018,"Khách sạn gần chợ đà lạt, phòng dùng tone trắng khá sạch sẽ. Điểm trừ là khách sạn không có tiếp tân trực, mọi người ra vào được giám sát bằng camera, cần gặp tiếp tân gấp thì gọi điện thoại nếu không có người tại quầy. Mình ở 3n2d nhưng khách sạn không dọn phòng, phòng không cách âm nên hơi ồn, nghe được tiếng động của mọi người bên ngoài"
Đà Lạt,Amour Đà Lạt,GoogleMap,CHARINPAT C.,"5,7",27/09/2018,"Tôi đã đặt khách sạn này 3 đêm, tổng cộng 100 usd. Việc check-in diễn ra suôn sẻ, nhưng khi tôi bước vào phòng 101, tôi cảm thấy thất vọng vì căn phòng nhỏ, tồi tàn khó chịu và có mùi khó chịu mà tôi tìm thấy sau đó là từ một con chó ở góc cửa của toliet . Con chó thuộc về chủ khách sạn. Tôi đã yêu cầu thay đổi phòng ngay lập tức, nhưng chủ sở hữu khách sạn đã từ chối yêu cầu của tôi. Sau đó, cô lấy con chó của con chó đi và sử dụng chất làm mát không khí phun trên sàn nhà, nhưng điều đó đã không làm cho bất cứ điều gì tốt hơn. ( tôi quyết định trả lại phòng và ngủ ở một nơi khác và lãng phí tiền của tôi bởi vì nó không được hoàn lại."
Đà Lạt,Amour Đà Lạt,Traveloka,Phan N. N. U.,"6,1",14/10/2018,"Phòng ốc cũ, ọp ẹp, không được như lúc nhìn trên hình. Đã vậy phòng còn rất bí và ồn nữa. Cách âm kém cực kì, đang ngủ mà lúc nào cũng nghe người bên ngoài nói chuyện."
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen T. K. D.,"5,2",30/10/2018,"Phòng cũ, xuống cấp, để vật nuôi làm mất vệ sinh phòng, nhà vệ sinh các vòi nước đều hư hỏng, phòng không như hình. Nhân viên phục vụ tệ, khi có nhu cầu cần tìm nhân viên thì rất khó khăn vì chẳng thấy ai trực. Hằng ngày không có ai dọn dẹp với phòng, 1 điều rất không hài lòng là khách sạn rất ồn. Không xứng đáng với giá tiền. Lần đầu tiên mình thấy không hài lòng về 1 khách sạn như vậy, nhất định không bao giờ quay lại đây. Và lời khuyên chân thành các bạn sau đừng nên ở kháchsạn này"
Đà Lạt,Amour Đà Lạt,Traveloka,Kimmie L.,"9,7",20/02/2020,"Khách sạn phù hợp với kỳ nghỉ gia đình, sạch sẽ, phong cách đơn giản."
Đà Lạt,Amour Đà Lạt,GoogleMap,Nguyen thi ngoc lan,"6,0",25/08/2018,"Wifi kém, khăn quá cũ. Không phù hợp với giá phòng"
Đà Lạt,Amour Đà Lạt,Traveloka,L Th P. T.,"8,5",07/01/2020,"Khách san gần chợ, chủ nhà rất mến khách, thoải mái giờ giấc"
Đà Lạt,Amour Đà Lạt,Traveloka,Nguy P. L.,"6,4",31/12/2019,"Nhân viên lễ tân không mấy thân thiện, còn mấy cô chú thì rất vui vẻ, hướng dẫn này kia. Với giá tiềng gần 400k mà ở phòng như vậy mình thấy không đáng lắm, phòng rất nhỏ và bí. Nhưng có thang máy đi lại tiện, gần trung tâm. Chắc mùa cao điểm nên tăng giá. À thích nhất ở chỗ cửa ra vào tự động, sáng mình dậy sớm săn mây thì ấn nút cửa tự mở, không cần gọi lễ tân, dắt xe ra xong thì ấn nút là cửa đóng lại (nút ở bên trong, ấn xong là chạy nhanh ra ngoài không là nó sập cửa nhốt luôn)"
Đà Lạt,Amour Đà Lạt,Traveloka,Mai L.,"6,0",26/08/2018,"Khách sạn mỗi cái camera lễ tân cũng không xem lại được, khách gửi đồ thì không cất cho khách để khách vất lung tung khiến bên mình vội đi cho kịp giờ xe thì cầm nhầm. Nhưng thái độ của chủ kiểu bên mình lấy cắp dồn hết tội vào bên mình. Nếu như bên mình không cầm nhầm thì khách sạn sẽ giải quyết thế nào? lôi hết đám mình lại đà lạt và bắt tội à? và hơn nữa bên mình đã nói tới trạm dừng chân sẽ báo tìm lại, nhưng khách sạn trong khoảng đó đã gọi liên tục ba hồi thì hối, 3 hồi thì hù dọa báo công an đủ thứ. Thử hỏi đám mình có điều khiển được lộ trình của xe đã cố gắng hết sức chờ xe tới trạm dừng. Nếu có chuyện báo công an ok đám mình sẽ hầu và kiện lại tội xúc phạm nhân phẩm của người khác. Mọi người nên cân nhắc nếu đến sớm thì nên lựa khách sạn khác vì đồ các bạn gửi tại đó thật sự ko có 1 chút an toàn nào cả."
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen H. K.,"5,8",23/08/2018,"Vị trí tốt, nhưng dịch vụ chưa tốt cho lắm, mong lần sau sẽ phục vụ tốt hơn"
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen D. P. N.,"9,1",12/01/2019,"Chủ khách sạn dễ thương, nhiệt tình, thoải mái nhưng cần xem lại chị giúp việc tôi ở khách sạn 2 đêm, sáng hôm sau có treo bảng dọn phòng, chị giúp việc chỉ dọn toilet, cho 2 chai nước, giường không dọn và không để thêm xà bông, sữa tắm ngày tôi trả khách sạn, giá phòng phải trả là 770k/2nights. Do không có tiền lẻ nên đưa chẵn cho chị 800k, nghỉ rằng chỉ quên không thối tiền nên tôi cũng thôi, coi như cho chỉ dọn dẹp sau tôi thì có cặp nam nữ cũng trả phòng, tôi không rõ họ nói gì, chỉ biết trong lúc anh ta đưa tiền phòng có thối cho chị giúp việc, và 2 người họ cũng đứng đợi tiền thối nhưng chỉ loay hoay và xem như không có gì, cho đến khi anh ta nhắc nhở và chỉ nói à quên... Thật sự không có bao nhiêu nhưng nếu chị ấy cứ làm vậy khách sạn sẽ mất khách chị chủ chú ý nhé !!!"
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen T. B. H.,"6,0",20/08/2018,"Phòng không được sạch lắm khi nhận phòng, trên kệ bàn vẫn còn vớt dơ do khách trước làm bẩn khăn dặm chân trước cửa phòng tắm cực kỳ dơ"
Đà Lạt,Amour Đà Lạt,Traveloka,Ivy N.,"9,4",13/08/2018,"Địa điểm rất đẹp. Gần trung tâm và các địa điểm du lịch, hàng quán ăn uống nổi tiếng."
Đà Lạt,Amour Đà Lạt,Traveloka,LE TRUC Q.,"6,3",14/08/2018,"Mướn xe mắc vẫn ok nhưng mướn từ sáng tới 2h tính luôn 1 ngày xe, mọi người cân nhắc mướn. 2 lần nửa ngày với 2 ngày khách sạn khác sẽ tính 3 ngày nhưng ở đây tính luôn 4 ngày. Tổng cộng mướn 720k. Ở khách sạn khác 150k/ngày là cao. Ở đây 180k mà còn tính kiểu đó ai làm lại )) chưa kể khách sạn không cách âm mà ngày nào về cũng nghe những phòng khác rầm rầm không ai nhắc. Lễ tân không có người canh chìa khoá để đó ai muốn lấy thì tự lấy nhỡ mất đồ khách thì sao nhỉ? nói chung vị trí tiện, phòng cũng gọn sạch sẽ nhưng chắc không dám mướn nữa."
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen T. A.,"5,5",28/07/2018,Nhân viên va chu kha ch sa n không nhiê t ti nh
Đà Lạt,Amour Đà Lạt,GoogleMap,Ka Ran,"9,7",01/08/2018,Ok lắm sạch sẽ thoải mái nhân viêc nhiệt tình vô đối sẽ quay lại
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen T. P. T.,"5,2",27/07/2018,"Khách sạn hầu như không có dịch vụ lễ tân, giao tiếp thiếu tôn trọng khách hàng. Phòng đã cũ và xuống cấp, cách âm kém. Chắc chắn sẽ không quay lại."
Đà Lạt,Amour Đà Lạt,Traveloka,Vu Viet T.,"9,4",21/07/2018,Phòng sạch đẹp. Rất gần trung tâm
Đà Lạt,Amour Đà Lạt,Traveloka,Thinh H.,"6,4",29/10/2019,Phòng khá nhỏ và không cách âm tốt
Đà Lạt,Amour Đà Lạt,Traveloka,Le Thi H. P.,"6,3",10/11/2019,Khách sạn thật sự rất cũ và dơ
Đà Lạt,Amour Đà Lạt,GoogleMap,Isariya L.,"5,5",17/11/2019,Căn phòng rất bẩn. Không quét sàn các tấm không sạch. Không khuyến khích. Có côn trùng trong phòng.
Đà Lạt,Amour Đà Lạt,Traveloka,Vo Chau T.,"6,0",18/11/2019,"Đặt 1 phòng giường đôi, lại nhận 1 phòng khác (2 giường). Cửa ra vào không thấy an toàn."
Đà Lạt,Amour Đà Lạt,Traveloka,Michel T.,"5,2",23/11/2019,"Phòng ốc nhỏ và bí, không giống với hình ảnh quảng cáo. Nội thất cũ, được mỗi gần trung tâm đà lạt"
Đà Lạt,Amour Đà Lạt,Traveloka,Suchittra Y.,"9,7",15/12/2019,"Đề nghị, rất gần chợ. Chỗ ở sạch sẽ, giường thoải mái, có máy sấy tóc, giường mềm, tầng 4, không khí rất tốt."
Đà Lạt,Amour Đà Lạt,Traveloka,Hng A. N.,"8,5",24/12/2019,"Phòng sạch sẽ, nhân viên rất thoải mái, dễ chịu."
Đà Lạt,Amour Đà Lạt,Traveloka,Nai N.,"9,7",28/12/2019,"Nên ở khách sạn này nhé các bạn ) gần trung tâm đi chơi cực kì tiện, thái độ thân thiện nữa, mình thuê hẳn con xe pcx mà có 150k/ day, quá đã"
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen T. H.,"8,9",21/01/2019,"Mình rất hài lòng về nhân viên khách sạn, nhưng phòng thì không hẳn, mình ở phòng đôi, phòng khá cũ, cơ sở vật chất xuống cấp rồi, cửa toilet lâu lâu bị kẹt không mở được. Khách sạn nên sửa sang lại cho mới hơn thì sẽ bắt mắt và thu hút hơn."
Đà Lạt,Amour Đà Lạt,Traveloka,Tran D. T. K. N.,"9,7",02/02/2022,Các phòng cạnh bên có hơi ồn một tí. Có một số hư hỏng trong phòng nhưng được sửa chữa và khắc phục ngay khi được yêu cầu.
Đà Lạt,Amour Đà Lạt,Traveloka,NGUYEN T. C.,"9,7",07/02/2019,Khách sạn có không gian vô cùng thoải mái đúng với câu slogan ngay từ khi bước vào khách sạn welcome to your house .
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen V. T.,"8,8",12/08/2019,Khách sạn ngay trung tâm! tiện lợi và sạch sẽ
Đà Lạt,Amour Đà Lạt,Traveloka,Lenhung,"6,0",10/08/2019,"Phòng nhỏ, cách âm quá tệ. Không có lễ tân khi cần, không dọn phòng hàng ngày..."
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen t. t. t.,"5,1",10/08/2019,"Khách sạn bẩn, tolet với phòng ngủ thông nhau, không kín mùi rất hôi"
Đà Lạt,Amour Đà Lạt,Traveloka,Tran N. N. Y.,"8,8",12/08/2019,"Đó là một kỳ nghỉ tốt đẹp tại amour hotel. Họ có 2 nơi và hai nơi này rất gần nhau. Và tôi thích địa điểm mới trên 51 nguyễn văn troi vì nó hoàn toàn hơn và tầm nhìn từ tầng 4 rất tuyệt. Vị trí tốt, giá tốt, chủ sở hữu tốt. Cảm ơn bạn đã cho chúng tôi amour."
Đà Lạt,Amour Đà Lạt,Traveloka,Ao Le T.,"5,5",19/08/2019,"Cơ sở vật chất cũ, phòng không cách âm tốt rất ồn. Ga giường vệ sinh không sạch sẽ, cửa tường bị ố mốc."
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen H. N.,"6,5",29/08/2019,"Phòng bị ẩm, không được sạch sẽ như hình. Nhà tắm bị nhỏ nước vì cửa sổ ngấm nước lúc trời mưa. Dép đi trong phòng còn dính cát, có thể do khách trước đã sử dụng đi ra ngoài mà người dọn phòng chưa dọn kỹ. Ưu điểm là gần chợ đêm, tiệm bánh cối xay gió, bánh tráng nướng..."
Đà Lạt,Amour Đà Lạt,Traveloka,TranLe H. Y.,"5,1",30/08/2019,"Rẻ, gần. Còn lại là ồn, không cách âm, mùi ẩm móc, giường đầy bụi. Ồn rất ồn"
Đà Lạt,Amour Đà Lạt,GoogleMap,Hng N.,"9,7",03/08/2019,Cảm ơn traveloka! khách sạn tốt.
Đà Lạt,Amour Đà Lạt,Traveloka,Nhi P.,"6,4",17/10/2019,"Phòng không cách âm nên rất ồn, không thể ngủ được"
Đà Lạt,Amour Đà Lạt,Traveloka,Phan T. A.,"8,5",16/10/2019,"Chấp nhận được với giá cả và vị trí. Nhìn chung, tôi nghĩ rằng nó có thể là 5/10 cho các nhu cầu cơ bản và kế hoạch chuyến đi"
Đà Lạt,Amour Đà Lạt,Traveloka,Pham M. D.,"8,4",09/10/2019,"Gần chợ, sạch sẽ, cô chủ rất dễ thương và nhiệt tình. Dụng cụ nhà tắm hơi khó sử dụng!"
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen P. P. T.,"5,6",07/10/2019,"Phục vụ chưa chuyên nghiệp, thiếu tinh tế, thiếu sót nhiều thứ, phòng bất tiện vì ở lầu cao. Thức ăn tạm và mặn, không xứng đáng với số tiền bán."
Đà Lạt,Amour Đà Lạt,GoogleMap,Ngoc K. T.,"8,6",02/10/2019,"Vị trí gần trung tâm, tiện lợi nếu muốn đi bộ vòng quanh đà lạt."
Đà Lạt,Amour Đà Lạt,Traveloka,Ngoc Tram,"9,1",28/09/2019,Khách sạn sạch sẽ. Tiện lợi khi đi vào trung tâm thành phố
Đà Lạt,Amour Đà Lạt,Traveloka,Nguyen M. N.,"5,1",27/09/2019,"Khách sạn không phải 2 sao như quảng cáo. Phòng nhỏ xíu, cửa toilet hư phải vừa vịn vừa đi toilet. Phòng ẩm thấp, không cách âm, nghe rõ tiếng ấm đun nước của phòng kế bên và tiếng bước chân ngoài phòng."
Đà Lạt,Amour Đà Lạt,Traveloka,LY THUC H.,"4,8",06/09/2019,"Khach san cũ kỹ, không nhu review, phòng có côn trùng, đồ đạc rất cũ, phòng lại nhỏ"
Đà Lạt,Amour Đà Lạt,Traveloka,Minh M.,"6,0",11/10/2019,"Phòng ngủ quá chật và bí, thiết bị xuống cấp, được mỗi cái gần trung tâm."
