city,hotelName,source,username,userRating,timeCmt,userCmt
Nha Trang,AQua Hotel & Spa,Traveloka,n***n,"9,1",08/07/2025,"Khách sạn gần trung tâm, chung quanh có rất nhiều hàng quán, đối diện là bãi biển. Phòng sạch nhưng cách âm chưa tốt. Có dịch vụ massage tại lobby. Từ khách sạn ra ga nha trang 30k cho grab bike hay 75k cho sm xanh car."
Nha Trang,AQua Hotel & Spa,GoogleMap,Do Thi H.,"8,8",16/09/2019,"Phòng sạch se, nhân viên dọn phòng hàng ngày, sang đường là biển nha trang tuyệt đẹp, nói chung là rất ok"
Nha Trang,AQua Hotel & Spa,Traveloka,MINH D. N.,"9,7",05/12/2019,Khách sạn làm tôi rất hài lòng
Nha Trang,AQua Hotel & Spa,Traveloka,Nguyen T. B.,"5,7",15/02/2020,Cung cách phục vụ...tệ và còn lấy phí gửi xe.
Nha Trang,AQua Hotel & Spa,GoogleMap,To Nguyen,"5,4",09/06/2019,Có máy điều hòa nhưng không hoạt động phòng rất nóng. Máy nước nóng cũng hỏng. Khăn tắm dòm rất cũ và dơ. Dép dơ cũ. Giá tiền vừa phải nhân viên khá thân thiện
Nha Trang,AQua Hotel & Spa,Traveloka,A***H,"8,5",25/02/2025,"Khách sạn mới sửa, tân trang lại, sạch sẽ, mọi thứ chưa hoàn thiện hết, nên mọi lỗi nhỏ lặt vặt có thể cho qua. Sạch sẽ, gần biển, nhân viên thân thiện lịch sự. Điểm cộng gần biển, cách trung tâm không xa, gần khu vực giải trí, gần khu ăn uống, gần các cửa hàng tạp hóa, mọi thứ có đủ. Hệ thống đèn, điều hòa, cửa hoạt động tốt, mọi thứ đều được nâng cấp tốt, nệm, ga, chăn mềm sạch sẽ."
Nha Trang,AQua Hotel & Spa,Traveloka,N***n,"8,7",30/04/2025,Phòng bí quá bù lại địa điểm thuận tiện
Nha Trang,AQua Hotel & Spa,Traveloka,Nhung B.,"8,5",16/06/2025,"Ưu điểm vị trí trung tâm, mặt tiền đường trần phú. Giá cả phải chăng, phù hợp với người trẻ chỉ cần chỗ ngủ đe đi khám phá thành phố, đối diện là bãi biển khá vắng đi lại rất tiện lợi. Wifi ổn định. Nhược điểm hơi nhỏ, cũ và thang máy chậm. Phòng cũ, tủ lạnh ko mát. Lúc chờ nhận phòng có thể ngồi chờ ở dưới spa nhưng rất nóng, ko mở máy lạnh và đồ đạc nhân viên spa để lại bừa bộn, mất thẩm mỹ. Phòng bị thấm nước nhìn ko đẹp. Nhân viên bình thường ko có dịch vụ gì đặc sắc, đc cái giá rẻ, k phù hợp khi có người lớn hoặc trẻ em đi cùng vì khá chật."
Nha Trang,AQua Hotel & Spa,Traveloka,Guest,"8,8",27/04/2021,Chủ sở hữu là thân thiện. Phòng sạch sẽ
Nha Trang,Aaron Boutique Hotel,GoogleMap,Quyn N. T.,"10,0",08/03/2024,"Phòng rộng đẹp, mình rất thích. Địa điểm thuận tiện, ra biển gần, dạo mát ok. Hàng quán xung quanh nhiều, chủ yếu nhà hàng tây ăn không ngon lắm nhưng nói chung ok. Khách sạn có hỗ trợ check out trễ 2h. Cám ơn aaron"
Nha Trang,Aaron Hotel,Traveloka,Ho Ngoc A.,"9,7",02/10/2019,"Phòng bé vừa xinh với cặp đôi, không gian và nội thất đẹp. Nhân viên thân thiện, chăm chỉ. Nằm ở vị trí trung tâm nên tiện cho việc di chuyển. Điểm trừ là nên bổ sung thêm buffet ăn sáng vì quá ít đồ"
Nha Trang,Aaron Hotel,Traveloka,Chan S. C.,"6,4",27/09/2019,Phòng không đủ lạnh .. Mini bar trong phòng không có chức năng. Trẻ em dưới 6 tuổi vẫn cần phí ..
Nha Trang,Aaron Hotel,Traveloka,Vinh N.,"9,3",20/09/2019,"Dịch vụ tuyệt vời, người đàn ông chuông rất tốt và chăm sóc khách chu đáo. Sẽ quay lại, cảm ơn aaron"
Nha Trang,Aaron Hotel,GoogleMap,Lai H. H.,"9,7",23/09/2019,"Khách sạn sa ch sẽ, nhân viên thân thiện. Vị trí thuận tiện gần trung tâm thương mại, biển. Tôi sẽ ghé lại đây vào lần tới khi đến nha trang."
Nha Trang,Aaron Hotel,Traveloka,Aneesh S.,"8,5",19/09/2019,Đó là kinh nghiệm tuyệt vời ở aaron.
Nha Trang,Aaron Hotel,Traveloka,Chan S. C.,"6,4",30/09/2019,"Tỷ lệ trẻ em quá tải. Trẻ em dưới 6 tuổi, nhân viên vẫn phải tính phí chúng tôi."
Nha Trang,Aaron Hotel,GoogleMap,Lam H. V.,"9,4",03/09/2019,"Tốt, thân thiện và sạch sẽ, bữa sáng là tốt"
Nha Trang,Aaron Hotel,Traveloka,Minh T.,"9,7",17/08/2019,"Khách sạn đẹp, sạch sẽ, nhân viên rất thân thiện. Tôi đã đặt một phòng sang trọng với tầm nhìn ra biển, và đây là góc nhìn từ phòng của tôi. Tôi rất hào hứng. Tôi đã có 2 đêm ở đó, tôi cảm thấy yên tĩnh hài lòng"
Nha Trang,Aaron Hotel,Traveloka,Quang N.,"9,7",24/07/2019,Nhân viên tận tâm và tháo vát. Vị trí đẹp. Dịch vụ thuê xe máy tốt.
Nha Trang,Aaron Hotel,Traveloka,Nikki T.,"6,3",11/07/2019,"Khách sạn mới, nội thất ổn, nhân viên rất thân thiện và nhiệt tình. Nhưng hệ thống máy lạnh không ổn định, làm lạnh chậm rất. Thời tiết nha trang mùa hè rất nóng và máy lạnh không hoạt động tốt thì ảnh hưởng rất nhiều. Hi vọng aaron hotel sẽ cải thiện."
Nha Trang,Aaron Hotel,Traveloka,Tran G. T.,"9,7",08/09/2019,Khách sạn mọi thứ đều tuyệt từ lễ tân tới chú bảo vệ phòng khá mới view biển đẹp. Góp í là phòng nên cho cái tủ đựng quần áo còn lại mọi thứ rất oke
Nha Trang,Aaron Hotel,Traveloka,Firdaus A. A.,"9,7",27/07/2019,"Phòng sạch sẽ và ngăn nắp, không gian rộng cho 4 người (chúng tôi đã đặt loại phòng gia đình / căn hộ). Nó được trang bị bởi bộ bếp lớn, lò vi sóng, hoàn chỉnh với chảo, đĩa, bát, bình nước, thìa, ly, vv nó có cửa sổ nhìn ra biển. Các nhân viên khách sạn là hữu ích, thân thiện và giao tiếp. Chúng ta có thể mua vé máy bay trên đất liền cáp treo tại đây. Vị trí khách sạn rất gần với bãi biển nha trang, trung tâm ẩm thực, chợ, và cửa hàng lưu niệm. Đó là một lựa chọn tuyệt vời để ở tại khu vực bãi biển nha trang."
Nha Trang,Aaron Hotel,Traveloka,Thi Trinh Mai Do,"9,7",29/03/2019,"Pho ng rô ng ra i va hiê n đa i, vi tri nă m ngay khu trung tâm, 3p đi bô ra biê n, ăn uô ng dê da ng va nhiê u sư lư a cho n, nhân viên than thiê n va luôn nhiê t ti nh chăm so c kha ch, ho i han. Tôi se tiê p tu c cho n aaron khi quay trơ la i nha trang."
Nha Trang,Aaron Hotel,Traveloka,Hai Long Nguyen,"4,8",15/11/2019,"Đồ ăn không phong phú, thái độ nhân viên bell rất tệ, tỏ thái độ không vui, khó chịu và không muốn giúp đỡ khách khi không được tip ), nhân viên bell (lợi) thì hoàn toàn khác biệt - không được tip nhưng anh ý vẫn niềm nở, vui vẻ. Nhân viên các bộ phận khác không niềm nở, chuyên nghiệp. Tệ, sẽ không chọn lần 2..."
Nha Trang,Aaron Hotel,Traveloka,N***n,"10,0",21/09/2025,Nói chung trong tầm giá thì như này quá okie rồi
Nha Trang,Aaron Hotel,Traveloka,Sung V. P.,"7,4",22/08/2025,Gia đình tôi đã nghỉ 1 đêm ở đây. Địa điểm khá là thuận tiện nhất là đi ra biển và ăn uống nhưng chỉ tiết kho có chỗ đỗ xe. Có điều nhân viên thật sự rất thiếu trách nhiệm. Nhân viên hoàng toàn không quan tâm khách hàng đang nói gì hay mong muốn điều gì. Không biết là nhân ghét đoàn của tôi mới vậy hay người khác cũng vậy. Thứ 1 gọi lên phòng điều hoà không mát đến 3 lần không lên không quan tâm dù đó là người già. Thứ 2 người già ở dưới nhờ sách đồ cũng không quan tâm. Thật sự rất tệ.
Nha Trang,Aaron Hotel,Traveloka,Tran T. N. A.,"10,0",23/08/2025,"Gia đình tôi đã có 1 kỳ nghỉ hè ở nha trang rất vui. Đây là lần thứ 2 tôi ở khách sạn aaron, phòng sạch sẽ lại ở vị trí trung tâm, nhân viên lịch sự nhiệt tình, còn bao gồm cả bữa ăn sáng ngon. Tôi sẽ tiếp tục đặt phòng ở đây cho lần đi nha trang tiếp theo"
Nha Trang,Aaron Hotel,Traveloka,NGUYEN T. D.,"9,7",03/08/2025,"Phòng sạch sẽ, nhân viên thân thiện."
Nha Trang,Aaron Hotel,Traveloka,Le Thi T. T.,"10,0",05/08/2025,"Khách sạn ở đây tuyệt vời,10 điểm, mình đi cùng chị và các bé, nhân viên nhiệt tình, vui vẻ, vệ sinh có 1 cô mình nhờ lau dùm san ướt, nói làm dùm người khác chứ không phải tăng của mình, có vẻ không vui , còn lại thì ok, ăn uống buffet sáng ngon, hợp khẩu vị. Chi minh ở đây 4 mùa hè vì ks đẹp lại rất gần biển luôn đi 2 phút là đến biển rồi, rất gần. Nói chung tuyệt, sẽ quay lại"
Nha Trang,Aaron Hotel,Traveloka,Le Thi T. T.,"10,0",01/08/2025,"Nhân viên vui vẻ, nhiệt tình, mình tìm mằt kính cận hết 1 ngày vẫn không tìm được, lúc trả phòng về vẫn không thấy, khi mình trên tàu về thì ks gọi báo đã tìm thấy. Mình đi cùng chị, chị đã ở đây 4 mùa hè rồi nên giới thiệu đi cùng. Mình và chị đều đi cùng 2 con. Ở 3 ngày 2 đêm, ăn ốc ở quán cô phê đường trần phú, phường vĩnh nguyên ngon quá, tối dạo biển các bé thích nên đặt thêm 1 ngày nữa. Mình đặt thêm 1 ngày, đặt phòng 2 thôi nhưng con trai ông chủ hỗ trợ cho mình ở phòng cũ, không cần chuyển luôn. 2 chị em mình rất vui vì tụi mình đặt trễ trên traveloca đáng lẽ chỉ được ở phòng dự phòng. Trải nghiệm tuyệt vời khi ở đây! 10 điểm không có nhưng"
Nha Trang,Aaron Hotel,Traveloka,Linh N.,"9,7",27/07/2025,"Phòng sạch sẽ, khăn ga giường mới trắng tươi. Là một lựa chọn tốt khi du lịch nha trang."
Nha Trang,Aaron Hotel,Traveloka,L***e,"10,0",26/07/2025,"Nhan viên vui vẻ nhiệt tình , món ăn buffet thì ngon"
Nha Trang,Aaron Hotel,Traveloka,M***h,"9,3",18/07/2025,"View rất đẹp , phù hợp cặp đôi hoặc gđinh ở phòng nnay , rộng rãi sạch sẽ , sẽ quay lại vào lần sau đến nha trang"
Nha Trang,Aaron Hotel,Traveloka,N***n,"9,1",15/07/2025,"Khách sạn dù nằm trong ngõ nhưng rất gần đường đi, gần trung tâm, sát biển, khu vực sầm uất nhiều hàng quán, khách hàng đa phần là người nước ngoài nên rất văn minh, trải nghiệm nói chung ok"
Nha Trang,Aaron Hotel,Traveloka,Thành b.,"5,3",15/07/2025,"Mình đến đây lúc gần 2h đêm, tưởng khách sạn ngay mặt đường mà tìm mãi ko ra, ks ở trong hẻm ko có chỗ đậu oto nên đậu ở vicom mất 130/đêm, lễ tân thái độ ko tốt, ko giúp kéo vali. Phòng ổn, sạch sẽ nhưng phòng tôi bị hỏng cửa nhà vsinh. Nchung ai đi oto ko nên ở ks này vì đậu xe nơi khác nên đi bộ lại ks xa"
Nha Trang,Aaron Hotel,Traveloka,NGUYEN T. M. H.,"8,5",21/06/2025,"Gần biển, di chuyển thuận tiện. Bất tiện là k có bãi đậu ô tô, tìm nơi đậu vào mùa cao điểm rất khổ luôn"
Nha Trang,Aaron Hotel,Traveloka,tran t. t. t.,"9,4",28/05/2025,Phòng sạch sẽ - bước ra cái là tới biển mà giá ổn . Ăn sáng thì k có đa dạng nhưng nói chung đồ ăn sáng cũng tạm . Được cái có deals hời mà bước ra cái sang đường là biển luôn tiện lợi .
Nha Trang,Aaron Hotel,Traveloka,Quach K. N.,"9,1",19/05/2025,"Nhân viên dth, gần biển và trung tâm di chuyển tiện"
Nha Trang,Aaron Hotel,Traveloka,Quach K. N.,"8,5",19/05/2025,"Nhân viên siêu dth, gần biển di bộ rất tiện"
Nha Trang,Aaron Hotel,Traveloka,M***i,"9,4",12/05/2025,Gần biển và trung tâm. Ks sạch sẽ
Nha Trang,Aaron Hotel,Traveloka,N***n,"9,4",31/03/2025,"Nhân viên tại ks rất nhiệt tình. Gia đình m đến sớm so với giờ nhận phòng và đc nhân viên linh hoạt cho nhận phòng sớm để nghỉ ngơi. Bữa sáng ngon, đa dạng"
Nha Trang,Aaron Hotel,Traveloka,Phan N. T.,"10,0",30/08/2024,"Trải nghiệm 10/10. Phòng sạch sẽ và gần biển, nằm ngay trung tâm nên rất tiện cho việc di chuyển!!"
Nha Trang,Aaron Hotel,Traveloka,My Nguyen,"8,4",08/07/2024,Phòng tắm có mùi khó chịu nếu không dùng đến
Nha Trang,Aaron Hotel,Traveloka,Le Tran Phuong Trinh,"9,1",30/05/2024,"Khách sạn sạch sẽ, phong cách hiện đại, nhân viên thân thiện, giá cả phù hợp, sát biển nên đi bộ là ra tới biển."
Nha Trang,Aaron Hotel,Traveloka,Chi C.,"6,0",01/04/2020,Khách sạn không giống hình. Book phòng 3 người ở chỉ có 2 giường.
Nha Trang,Aaron Hotel,Traveloka,Mai S.,"9,7",29/02/2020,"Khách sạn rất tốt, nhân viên rất đẹp, đồ ăn rất ngon, gần điểm du lịch đi bộ qua đường, có rất nhiều bãi biển nước ngoài, nhưng yên tĩnh. Tốt để chạy xăng. Thuận tiện. Nhân viên giới thiệu nhà hàng. Rất tốt, rẻ, tươi."
Nha Trang,Aaron Hotel,Traveloka,Tran T. N. P.,"9,4",24/02/2020,"Phòng mới và thoải mái, vị trí khách sạn rất đẹp"
Nha Trang,Aaron Hotel,Traveloka,Phan H. D. T.,"9,7",09/02/2020,"Ksan sạch sẽ, nhân viên nhiệt tình đặc biệt là anh bell khá dễ thương. Sẽ quay lại nếu có dịp"
Nha Trang,Aaron Hotel,Traveloka,Bunyarat W.,"9,1",21/12/2019,"Nhân viên đáng yêu, rất thân thiện. Hãy mỉm cười tất cả thời gian mà chúng ta gặp nhau. Phục vụ cho trái tim, cả chú và nhân viên tiếp tân. Phòng rất sạch sẽ và tầm nhìn tốt. Bữa sáng ngon như bang menu. Nhưng điều tôi thích nhất là sữa chua."
Nha Trang,Aaron Hotel,Traveloka,Phuong N.,"9,4",22/12/2019,"Phòng sạch sẽ, tiện nghi. Nhân viên cực kỳ nhiệt tình."
Nha Trang,Aaron Hotel,Traveloka,theerapat s.,"9,7",07/12/2019,"Chỗ ở thoải mái, bữa sáng ngon miệng nhưng đồ giặt bị tính tiền không đúng"
Nha Trang,Aaron Hotel,Traveloka,kanokwan t.,"9,4",01/12/2019,"Phòng tốt, rộng rãi, thoải mái, nhưng gắn liền với không khí lạnh khá chậm. Nhưng mọi thứ đều ổn tôi thực sự thích mọi nhân viên. Anh ấy nói tiếng anh tốt. Và giúp chúng tôi mọi thứ làm cho nó không khó để giao tiếp và đi du lịch bất cứ nơi nào cho đến khi trở lại sân bay là rất hữu ích tem dịch vụ"
Nha Trang,Aaron Hotel,Traveloka,Con M.,"9,3",25/11/2019,"Ổn. Điều duy nhất cần nâng cấp là dịch vụ buồng phòng. Nhân viên buồng phòng không thân thiện, dọn phòng không sạch sàn qua ngày mới không lau (mình đặt hai phòng và cả hai đều vậy), ly tách đã dùng không được rửa. Điều quan trọng mình cảm thấy là do dọn phòng sơ xài nên khi mình mang ít đồ ăn nóng lên phòng thì đếm được 3, 4 con gián con bò ra."
Nha Trang,Aaron Hotel,Traveloka,Nik m. a. b. n. a. b.,"9,7",07/10/2019,Nhân viên thân thiện và giúp đỡ ... Tôi cảm thấy rất thoải mái và vui vẻ
Nha Trang,Aaron Hotel,GoogleMap,Thi Y. N. L.,"10,0",17/11/2019,"Khách sạn sạch sẽ, tiện nghi, hiện đại. View đẹp và gần trung tâm nên đi lại dễ dàng. Vợ chồng mình đã có kì nghỉ tuyệt vời tại đây."
Nha Trang,Aaron Hotel,Traveloka,Hng N.,"9,7",18/08/2019,"Sạch sẽ, bác bảo vệ rất tốt bụng"
Nha Trang,Aaron Hotel,GoogleMap,Le Thi Q. T.,"8,5",21/04/2019,"Tầm nhìn đẹp, phòng rất rộng rãi, thiết kế mang tính biểu tượng. Nhân viên cực kỳ thân thiện và hữu ích. Vị trí tuyệt vời. Sẽ quay lại đây khi ở nha trang"
Nha Trang,Aaron Hotel,Traveloka,Nguyen T. T.,"9,4",22/05/2019,"Khách sạn sạch sẽ, nhân viên nhiệt tình dễ thương. Sẽ quay lại cho kì nghỉ dưỡng tiếp theo."
Nha Trang,Aaron Hotel,Traveloka,Thanh T. D.,"9,1",04/02/2018,"Phòng đẹp, thiết kế đẹp, giá tốt"
Nha Trang,Aaron Hotel,Traveloka,Ho Ngoc Thuy Tien,"9,7",13/02/2018,"Phục vụ rất tốt, giá cả xứng đáng phục vụ"
Nha Trang,Aaron Hotel,Traveloka,Vu Minh Dang,"9,4",14/02/2018,"Kỳ nghỉ tốt, cảm ơn bạn rất nhiều."
Nha Trang,Aaron Hotel,Traveloka,tiendung V.,"9,4",17/02/2018,"Tôi đã nghỉ vài khách sạn khu vực này, với giá tầm 50 /phòng tôi thích khách sạn này nhất. Phòng sạch sẽ, mới tuy hơi nhỏ. Nhân viên thân thiện, dễ thương nhiệt tình, phục vụ chuyên nghiệp. Điêu thích nhất là không gian ăn uống tầng 2 rất sang trọng, ấm cúng, đầu bếp nấu ăn rất tuyệt, mình sẽ quay lại khách sạn nếu đến nha trang"
Nha Trang,Aaron Hotel,Traveloka,Nguyen T. G.,"9,4",29/03/2018,"Nhân viên rất nhiệt tình, gần bar nhưng cũng không ồn ào lắm mở cửa phòng mới nghe thấy tiếng."
Nha Trang,Aaron Hotel,GoogleMap,Pham Thi Mai Ly,"9,4",13/04/2018,"Khách sạn mới, sạch sẽ, gần bãi biển. Nhưng ti vi thì chỉ xem được 1, 2 kênh."
Nha Trang,Aaron Hotel,Traveloka,Tran P.,"10,0",22/04/2018,"Khách sạn mới, mọi thứ đều tuyệt"
Nha Trang,Aaron Hotel,Traveloka,Jamaliah S.,"9,7",29/04/2018,Tôi rất biết ơn rằng phòng của chúng tôi được nâng cấp lên sang trọng. Nhân viên thân thiện. Vị trí rất tuyệt và gần bãi biển. Dễ dàng di chuyển trong khoảng cách đi bộ. Cũng gần nhà hàng halal.
Nha Trang,Aaron Hotel,Traveloka,Luong t. n. n.,"10,0",29/04/2018,Khách sạn mới xây nên phòng ốc rất sạch sẽ và đẹp.
Nha Trang,Aaron Hotel,GoogleMap,Dam T. T.,"8,5",27/04/2018,"Khách sạn sạch sẽ, chu đáo, không gian đẹp và gần trung tâm, nói chung sẽ quay lại arron"
Nha Trang,Aaron Hotel,Traveloka,Le Thi M. H.,"5,7",20/05/2018,"Thái độ của lễ tân trực đêm quá tệ, bất cần khách. Còn đồ ăn sáng quá dở quá ít luôn."
Nha Trang,Aaron Hotel,Traveloka,Chau D. K.,"9,1",30/05/2018,"Khách sạn nhỏ nhưng dịch vụ mới và tốt. Phòng nhìn ra biển cũng nhỏ. Rộng khoảng 18m2. Theo tôi, nếu bạn cần một nơi khá tốt cho cặp vợ chồng hoặc gia đình nhỏ, aaron là một khách sạn tốt cho yêu cầu của bạn. Nhân viên nhiệt tình và luôn mỉm cười."
Nha Trang,Aaron Hotel,GoogleMap,Mai T. M. T.,"8,5",26/05/2018,Rất hài lòng về dịch vụ và chất lượng khách sạn )
Nha Trang,Aaron Hotel,Traveloka,Ly Thi H.,"8,9",03/06/2018,"Khách sạn mới, nội thất bên trong rất tốt nhưng phòng ngủ chỉ có cửa sổ bật và rất ngộp cho dù có máy lạnh. Tôi phải mở cửa sổ mới có thể ngủ được nhưng vì xung quanh quá nhiều công trình xây dựng vãn có chút tiếng ồn. Nếu đóng kín cửa thì khách sạn có hệ thống cửa cách âm tốt, sảnh chờ thang máy thì rất ngộp khi đứng chờ ở sảnh. Mình cảm thấy ko an toàn cho hệ thống pccc vì sảnh chờ và lối thoát hiểm nhỏ và cầu thang thoát hiểm dốc. Nhân viên rất nhiệt tình và vui vẻ."
Nha Trang,Aaron Hotel,Traveloka,ann n.,"6,6",15/03/2018,Khi nhận phòng tôi đã báo mình sẽ check out trễ. Nhân viên lễ tân báo sẽ kiểm tra và báo lại tôi nhưng không ai báo lại. Tôi phải chủ động hỏi nhiều lần nhưng không ai báo lại tôi. Ngày cuối cùng thì nhân viên báo là nếu check out trễ sẽ tính 1/2 giá phòng thuê. Và 1/2 giá đó lại bằng giá 1 đêm tôi đã thuê. Thật thất vọng
Nha Trang,Aaron Hotel,Traveloka,Cuong H. T.,"9,4",21/06/2018,"Khách sạn sạch sẽ, nhân viên thân thiện."
Nha Trang,Aaron Hotel,Traveloka,Thao N.,"9,1",12/06/2018,Phòng sạch sẽ. Nhân viên thân thiện và hỗ trợ. Ăn sáng là ok nhưng khá nhiều món ăn. Thang máy hơi chậm.
Nha Trang,Aaron Hotel,GoogleMap,NGUYEN T. T. H.,"9,7",08/03/2019,"Đây là khoảng thời gian mèo thấy bình yên và rất hạnh phúc bên gia đình. Khách sạn rất đẹp và sạch sẽ. Đặc biệt nhân viên dễ thương vô cùng. Anh sale tư vấn nhiệt tình từ a-z luôn. Nhiều khi cứ thắc mắc liên tục, anh vẫn giải đáp ngay và luôn. Trước kháchsạn có 1 chú bán cafe rất rẻ, ngon và nhiệt tình không kém nè. Mọi người đi thử nhé! sẽ thích lắm đấy!"
Nha Trang,Aaron Hotel,Traveloka,Tran Thi Duyen,"6,5",11/02/2019,Khách sạn thì ok. Nhưng rất ồn do có quán bar bên cạnh ngủ không được. Mất ngủ cả chuyến đi
Nha Trang,Aaron Hotel,GoogleMap,Luc V. N.,"10,0",28/11/2018,"Do đặt phòng rất gấp nên ngày đầu tiên chúng tôi đặt hạng phòng superior tại kháchsạn aaron hotel, sau khi checkin biết chúng tôi đi nghỉ tuần trăng mật quản lý kháchsạn đã nâng hạng phòng vàu setup phòng honeymoon cho chúng tôi mà không thu thêm phí. Tôi thật sự hài lòng và rất hạnh phúc với sự chào đón và chăm sóc của khách sạn. Phòng ốc rất hiện đại, sạch sẽ và thật khác biệt. Tôi sẽ trở lại đây vào những chuyến đi sau. Tôi yêu aaron hotel!"
Nha Trang,Aaron Hotel,GoogleMap,Zilingngang,"8,5",05/11/2018,Tốt hoàn hảo cho mặt trăng mật ong và rất gần bãi biển
Nha Trang,Aaron Hotel,Traveloka,Bui N. H.,"9,7",29/10/2018,Ở lại hoàn hảo ngay cả chúng tôi chỉ ở lại 01 đêm.
Nha Trang,Aaron Hotel,Traveloka,Thi P. T. N.,"8,8",26/12/2018,"Phòng ốc, nhân viên ok. Ăn sáng cũng có nhiều options khá ổn. Location gần biển, gần sailing club, gần mall. Túm lại là mọi thứ khá ok nhé."
Nha Trang,Aaron Hotel,Traveloka,Nh Lu,"9,7",13/10/2018,"Khách sạn mới, sạch sẽ, nhân viên rất thân thiện. Chỉ có thang máy chờ hơi lâu"
Nha Trang,Aaron Hotel,Traveloka,HOANG D. T.,"8,4",09/10/2018,"Phòng ngủ thoáng và sạch sẽ, riêng sảnh chờ thang máy chật và có mùi ẩm do thếu thông gió.."
Nha Trang,Aaron Hotel,GoogleMap,NGO N. P. T.,"9,7",10/08/2018,"Các phòng của khách sạn sạch sẽ nhưng phòng của bố mẹ tôi khi tôi bước vào có mùi như nhà vệ sinh, tôi phải mở cửa sổ và ban công để giải phóng mùi. Tất cả các phòng đều có tất cả các thiết bị thuận tiện để sử dụng. Bữa sáng đồ ăn rất ngon, tôi đã ăn rất nhiều nhân viên tất cả các nhân viên đều rất thân thiện và hữu ích"
Nha Trang,Aaron Hotel,Traveloka,Hoang T. H. G.,"8,5",09/07/2018,Khách sạn đẹp sạch sẽ gần biển. Đi nha trang sẽ quay lại aaron
Nha Trang,Aaron Hotel,Traveloka,Chung K.,"6,3",24/10/2018,"Điều hoà cả đêm không bật được, trời thì nóng, gọi lễ tân thì xin lỗi điện quá tải đợi 1 chút, xong cả đêm vẫn không thể bật được??"
Nha Trang,Aaron Hotel,Traveloka,LE VAN Q.,"9,7",23/06/2018,Đó là một ý tưởng tốt để chọn aaron hotel cho chuyến đi mùa hè của chúng tôi vào tháng 5 năm khách sạn nằm trên đường phố mà bạn chỉ đi bộ 02 phút đến bãi biển. Bữa sáng được phục vụ rất tốt với thực đơn được thay đổi hàng ngày. Thật là ngon khi các cô gái của tôi rất thích nó. Các nhân viên rất tử tế và thân thiện. Tôi rất thích khách sạn aaron.
