city,hotelName,source,username,userRating,timeCmt,userCmt
Tam Đảo,Chan May Hotel Tam Dao,GoogleMap,KRASAE,"10,0",23/03/2024,นอนท น สองค น ค นละ 750 บาท ไม ม อาหารเช า ห องพ ก 804 ว วด มากๆ เต ยงแข งไปหน อย แต น ำอาบร อนสะใจด จร งๆ พน กงานต อนร บด มาก ต ดต อพ ดค ยก บบร ษ ทรถท จองกล บไปฮานอย ให เค ามาร บถ งโรงแรมเลย
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,D***c,"6,5",09/03/2024,"Phòng lúc đặt giới thiệu 1 kiểu, đến nhận phòng lại 1 kiểu, nhân viên chưa nhiệt tình( khách hỏi 3 lần mới trả lời) nhà vệ sinh bên ngoài, không phải khép kín( phòng 702) gây phiền phức trong quá trình lưu trú, trên app ghi rõ phòng là 1 giường đôi cỡ king và 2 giường đơn, nhưng thực tế lại chỉ có 3 tấm đệm trải dưới sàn nhà, chứ không hề có giường gây khó khăn cho người cao tuổi. Trải nghiệm của tôi hơi thất vọng vì đã tin tưởng chốt đặt hạng phòng giá gần như cao nhất của khách sạn mà thực tế lại thành ra như vậy"
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,Hoàng D.,"9,7",25/08/2023,View phòng mình nhìn rất đẹp thoáng mát đầy đủ tiện nghi và khá gần quảng trường rất phù hợp cho các cặp đôi đi nghỉ mát du lịch
Tam Đảo,Chan May Hotel Tam Dao,GoogleMap,Mai N. B.,"6,0",18/08/2023,"Phòng mùi ẩm và hôi, hi vọng sau này có thể cải thiện để khách khác họ không phải gặp tình trạng như vậy nữa"
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,NGUYEN T. K.,"5,7",25/07/2023,"Phòng nghỉ có nhiều muỗi, ồn ào. Chất lượng phòng không tương ứng."
Tam Đảo,Chan May Hotel Tam Dao,GoogleMap,Chu P. T.,"9,7",23/07/2023,"Nếu có dịp quay lại tam đảo mình sẽ ưu tiên việc lựa chọn lưu trú tại khách sạn này. Mình vừa trải nghiệm book phòng có ban công giá khá rẻ, phòng nhỏ xinh, sạch sẽ, view thì như hình đính kèm. Nhân viên khá nhiệt tình, khách sạn gần quảng trường trung tâm, gần nhà thờ, đi lên đền bà chúa cũng không quá xa. Điểm làm mình thích thú nhất ở khách sạn này đó là cái sự loằng ngoằng về lối đi giữa các phòng vì khách sạn có khá nhiều cầu thang ngoắc nghéo nhau, có cả thang máy. Và mỗi chỗ nghỉ ở gần cầu thang đều có bàn ghế để ngồi chill chill uống trà được. Mình thật sự thấy trải nghiệm ở đây rất thú vị."
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,tran thi vang,"4,8",24/07/2023,"Hôi, bẩn, cũ, đồ thì sờ vào cái gì hỏng cái đó. Máy sấy hỏng, quạt hỏng, đại loại là rất cũ. Bước vào phòng mùi hôi và ẩm mốc phộc thẳng vào mũi."
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,LE THI M.,"9,7",25/05/2023,"Phòng sạch sẽ, nội thất mới đẹp đầy đủ, phục vụ nhiệt tình"
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,Đỗ Thu T.,"9,7",24/04/2023,"Khách sạn cũng thường, nhưng nằm ngay trung tâm, cơ mà mấy anh lễ tân siu siu dễ thương và nhiệt tình ý, nếu được chắc chắn vẫn sẽ ở đây lần nữa"
Tam Đảo,Chan May Hotel Tam Dao,Traveloka,Hoang T. L.,"8,5",26/07/2023,"Nhân viên nhiệt tình, tuy nhiên phòng hơi nhỏ và không cách âm"
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,trinhthiminh,"6,5",12/09/2025,"Phòng bị dột nước từ điều hòa chảy xuống nền. Mặc dù là phòng view đẹp 808 nhưng điều hòa bị rỉ nước chảy xuống sàn nhà nhà vệ sinh thiết kế không hợp lý, không có dầu gội và sữa tắm thật là uổng phí khi chi trả hơn 2 triệu 1 phòng/đêm lần sau sẽ không lưu trú tại ks này"
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,Dang X. D.,"9,3",22/10/2025,Khách sạn cũng được điểm thang 6
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,HO MINH T.,"6,0",12/09/2024,"View phòng ổn, tuy nhiên với số tiền bỏ ra thì quả thực không xứng đáng chút nào vì dịch vụ quá chậm, check in trễ gần 2 tiếng đồng hồ, hỏi lễ tân thì cảm giác không để ý tới khách hàng, không thèm gọi khách vào check in khi đã có phòng. Tới lúc nhận phòng thì thiếu đủ thứ, phòng không có điện thoại bàn để gọi lễ tân, tới lúc liên hệ được thì phải nửa tiếng đồng hồ sau mới có người lên giải quyết. Trải nghiệm không tốt 1 chút nào!"
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,D***h,"10,0",20/10/2024,Nhân viên thân thiện vị trí rất đẹp
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,N***N,"8,7",03/11/2024,Vị trí tuyệt vời nhưng ăn sáng không ngon cần cải thiện
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,GoogleMap,Vu Thi N.,"9,7",07/01/2025,"Tất cả mọi thứ đều rất ok, chỉ có bữa sáng ở khách sạn hơi đơn giản, nhưng có thể thông cảm được, vì mình đi vào mùa giáp tết, khách sạn khá thưa khách nên cũng không thể làm nhiều đồ ăn trong khi ít khách được."
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,Tung T.,"5,3",05/02/2025,"Trải nghiệm thật kinh khủng ở ks này - checkin muộn gần 4 tiếng - lễ tân làm thủ tục chậm và không chuyên nghiệp - loại phòng thì nhá nhem ko đúng như quảng cáo trên ap( đặt phòng city view thì nhận phòng view trong bãi đất) quản lý giải thích là do bên traveloka làm sai chứ ko phải lỗi do ks - phòng hôi bẩn, cũ nát và đồ ăn dở kinh khủng"
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,Guest,"6,1",14/02/2025,Mất nước cả buổi tối đến sáng vẫn ko có nước vệ sinh. Ăn sáng quá tệ
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,N***n,"8,3",16/03/2025,Không có mạng không sử dụng được mạng. Tivi cũng kh xem đc luôn
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,Nguyen P.,"6,2",10/04/2025,"Phòng bị mất wifi, tivi hỏng không xem được, có báo với bạn nhân viên nam tóc xoăn hỗ trợ đổi phòng nhưng bạn ấy cứ trả lời ậm ừ, cứ gãi đầu gãi tai, cũng chẳng gọi cho ai, trong khi phòng trống cùng hạng còn rất nhiều. Mãi đến hôm sau có nhân viên nữ mới đổi được phòng, nhưng cũng hỏng máy sấy tóc. Các phòng có sàn nhà tắm rất trơn, cảm giác như dùng loại dung dịch gì đó chứ không phải trơn nền đá hoa."
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,T***N,"6,3",11/05/2025,Ngoài nvien nhiệt tình và vị trí khá ok ra thì phòng ốc ko sạch sẽ. Chắc 1 phần do mình đi dịp lễ nữa. Nhưng nói chung là ks chỉ hơn nhà nghỉ chút chứ chưa phải khách sạn
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,M***g,"5,3",14/07/2025,"Khách sạn trên ảnh 1 kiểu, đến nơi 1 kiểu ko hề xứng đáng với giá tiền bỏ ra. Phòng chật, bẩn. Dịch vụ siêu chán, đồ ăn sáng buffet cũng siêu chán. 2h checkin thì mãi gần 3h mới được checkin mà vào phòng còn chưa dọn đồ xong. Nói chung là trải nghiệm siêu tệ và sẽ ko bao giờ quay lại."
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,P***g,"6,9",19/07/2025,"Phòng 1003 dưới nhà bếp, quá ồn."
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,P***n,"8,5",23/08/2025,So với mức giá mình đặt thì cảm thấy hơi đắt
Tam Đảo,Genuss Tam Dao - Hideaway Retreats,Traveloka,Pham V. D.,"10,0",21/02/2025,"Vị trí rất dễ thấy, thuận tiện đi tham quan và ăn uống tại tam đảo, không gian rộng, phòng tiện nghi, nhân viên lịch sự."
Tam Đảo,Hotel de l’Amour Tam Dao,GoogleMap,T***n,"10,0",09/09/2025,"Dịch vụ tốt, đồ ăn ngon hợp khẩu vị."
Tam Đảo,Hotel de l’Amour Tam Dao,GoogleMap,T***n,"9,1",05/11/2025,"Chất lượng, phục vụ tốt chuyên nghiệp. Sẽ tiếp tục lựa chọn de l amour nếu quay trở lại tam đảo"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Tran H. N.,"8,5",10/09/2025,"Nhân viên nhiệt tình, đồ ăn ngon"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,VU THANH T.,"10,0",09/11/2025,"Khách sạn khang trang đẹp, trải nghiệm tốt, bạn linh, phi trường, thuỳ lễ tân hỗ trợ nhiệt tình, thân thiện"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,N***n,"9,4",12/09/2025,Trả phòng trễ không mất thêm phí.
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,H***h,"10,0",13/11/2025,Tôi đã có một kỳ nghỉ tuyệt vời! mọi thứ đều tốt và chúng tôi sẽ quay lại!
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,D***m,"8,5",19/11/2025,Nhân viên và dịch vụ tại đây thật tuyệt vời
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Khách đã xác minh,"10,0",17/11/2025,"Một nơi tuyệt vời để đến, hòa mình vào thiên nhiên, núi non hùng vĩ và những bữa ăn ngon miệng. Đội ngũ nhân viên thân thiện và chuyên nghiệp. Không gian thoáng đãng và lãng mạn cho các cặp đôi đang yêu. Quanh đây có nhiều quán cà phê và nhà hàng địa phương với nhiều lựa chọn khác nhau. Bạn nhất định phải thử đến đây cùng bạn bè nhé."
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,N***n,"10,0",24/11/2025,"Lễ tân và nhân viên rất chuyên nghiệp và nhiệt tình, chắc chắn sẽ quay lại"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,D***o,"10,0",26/11/2025,"Tuyệt vời! khách sạn vị trí đẹp, không gian đẹp! dịch vụ tuyệt vời!"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,H***g,"9,4",25/11/2025,"Đại gia đình nhà mình đã có kỳ nghỉ rất vui. Khách sạn có vị trí trung tâm, cực kỳ dễ di chuyển đi chơi. Tư bảo vệ đến lễ tân đều nhẹ nhàng thân thiện xử lý nhanh. 1 điểm trừ duy nhất đó là hành lang khách sạn không biết xử lý xịt thơm hay như nào mà mùi nồng khá khó chịu. Còn lại mọi thứ đều tốt"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Doan T. H. A.,"9,4",03/12/2025,"Trời ơi ở đây quá mê lun ạ, phòng sạch đẹp sangg"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Thạch T. P.,"10,0",08/12/2025,"Đẹp, view định, đồ ăn ngon. Nv siêu nhiệt tình ạ"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,C***g,"10,0",13/12/2025,Nhân viên tư vấn nhiệt tình . Khách sạn đẹp .
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,C***U,"9,4",17/09/2025,"Khách sạn đẹp lắm mọi người ạ, nội thất và decor mê lắm, rất có gu và tinh tế đến từng chi tiết. Nhân viên vừa dễ thương lại còn nhiệt tình nữa. Hôm mình đến vì còn phòng trống, ksan còn chủ động up hạng phòng lên premium cho đoàn trải nghiệm nữa. Dễ thương hết sức luôn. Đến tam đảo mọi người phải ở đây thử nha"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Đ***c,"10,0",19/10/2025,"Lễ tân phi trường phục vụ tốt, khách sạn đẹp, phòng rộng. Đồ ăn sáng ok sẽ quay lại vào tháng sau"
Tam Đảo,Hotel de l’Amour Tam Dao,GoogleMap,Bui T. D.,"10,0",04/10/2025,"Trải nghiệm tốt, dịch vụ chuẩn 5 sao"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Vu Thuy L.,"9,7",16/09/2025,"Khách sạn rất tốt, nhà hàng cần giao đồ ăn nhanh hơn"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,Nguyen A.,"10,0",19/10/2025,"Mọi thứ rất tuyệt, rất oke, mình sẽ giới thiệu cho ng thân và bạn bè đến lưu trú tại đây khi đến với tam đảo"
Tam Đảo,Hotel de l’Amour Tam Dao,Traveloka,P***N,"10,0",09/09/2025,"Vị trí đẹp nhất tam đảo. Nv thân thiện, giao tiếp chuẩn mực. Phòng đẹp, rộng rãi, tiện nghi sạch sẽ, trang bị đầy đủ đồ dùng. Sảnh thoáng đẹp. View tốt"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Thi T. H. L.,"9,4",08/11/2023,"Khách sạn sạch sẽ, gần ngay khu trung tâm. Rất phù hợp cho kì nghỉ ngắn ngày"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Phung M. P.,"8,8",16/02/2024,Phòng tốt sạch sẽ phục vụ tốt. Chỉ có điều phòng cách ấm hơi kém
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,L***U,"8,5",12/03/2024,"Phòng ổn, sạch sẽ, có cái đêm về gió hơi bị hú nên khó ngủ, tới 12h là hết. Chú chủ nhiệt tình..."
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Nguyen T. K.,"10,0",24/05/2025,"Tốt, khách sạn lâu đời nhưng đã đc cải tạo, mới và sạch sẽ ở tầm giá"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,A***J,"10,0",16/07/2025,"Thoải mái, tiện lợi, nhân viên tốt và nơi tuyệt vời"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Hoàng T.,"10,0",16/11/2025,"Tuyệt vời, nhân viên nhiệt tình , vui vẻ, chỗ ở đẹp, tiện lợi để đi tham quan. Nch là nên thuê"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Mạnh L.,"9,4",19/11/2025,"Mình ở p đôi 4 người, ko quá đẹp cũng k quá xấu, vừa đủ để có chỗ nghỉ ngơi"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Nguyễn H.,"5,7",27/08/2023,"Chặt chém, phòng không phù hợp với giá tiền"
Tam Đảo,Khách sạn Anh Minh Tam Đảo,GoogleMap,Vo Hong Q.,"8,8",23/07/2017,"Khách sạn thoải mái giờ check-in, check-out. Nhà bếp làm đồ ăn khá ngon nhưng phục vụ chậm. Phòng sạch sẽ nhưng chăn ga không thơm mà có mùi thuốc tẩy."
Tam Đảo,Khách sạn Anh Minh Tam Đảo,Traveloka,Ngo H. T.,"9,7",26/09/2017,Anh em cứ tự tin đặt phòng ở đây nhé! mình đã trải nghiệm và không có gì để chê cả.
