city,hotelName,source,username,userRating,timeCmt,userCmt
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,nguyen t. t. q.,"9,3",18/05/2021,Mọi thứ nói chung là cũng ok ...
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Le Phan T.,"9,7",28/09/2019,"Ok, trải nghiệm tốt, nếu có cơ hội sẽ ghé lại tại đây. Buổi tối trên hồ bơi nên để đèn cho sáng tí tks hotel"
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Nguyen H. N. B.,"9,7",30/09/2019,"Phòng đẹp, gọn gàng, sạch sẽ, hiện đại."
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Do Minh H.,"8,5",30/11/2019,"Khách sạn xinh, hồ bơi không được sạch lắm, đồ ăn sáng hơi ít món."
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Duong T. B.,"8,5",29/12/2019,"Khách sạn sạch sẽ, gần thị trấn đi lại dễ dàng"
Côn Đảo,Con Son Blue Sea Hotel,GoogleMap,Chris Baker,"7,2",21/01/2020,"Khách sạn nằm ở một vị trí tốt ngay phía bên kia đường từ một trong những bãi biển. Kiểm tra và kiểm tra đã được nhìn thấy ít hơn và đưa đón sân bay miễn phí là một lợi thế. Các phòng có kích thước tốt và những người hướng ra biển có tầm nhìn hợp lý. Bữa sáng có giới hạn nhưng đầy đủ với tùy chọn món trứng tráng và mì. Thức ăn trong món ăn nóng bị giới hạn và hết lúc 7h30. Nó cũng không được dán nhãn, do đó, một chút xổ số đặc biệt là đối với những người có thể bị dị ứng với một số loại thực phẩm. Xe đạp, mặc dù hơi cũ có sẵn để thuê với giá cạnh tranh. Các khía cạnh gây phiền nhiễu bao gồm rằng không có phí sắt và khách sạn cho dịch vụ này - có thực sự rất khó để cho khách mượn bàn ủi và két sắt bị khóa để bạn không thể sử dụng."
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Phan T. P. L.,"8,5",30/05/2020,"Khách sạn tốt, ăn sáng tốt. Dịch vụ đưa đón sân bay thuận tiện"
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Cao Truong Lam,"6,0",14/07/2020,"Phòng cách âm không tốt, rất ồn từ bên ngoài vào và phòng bên trên âm dội xuống"
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Khc,"8,5",15/10/2019,Cũng được nhưng khách san 3 sao thì thêm cái tủ lạnh mini
Côn Đảo,Con Son Blue Sea Hotel,Traveloka,Ha Thi L. C.,"9,4",17/03/2022,"Lần đầu tiên đến với côn đảo nên mình hy vọng có nhiều trải nghiệm mới. Mình book combo tiết kiệm mà còn đặt sớm trước 1 tháng nên giá khá ok. Kháchsạn rất chu đáo có cả xe đưa đón ở sân bay. Dân ở đây rất dễ sương từ chú tài xế, lễ tân ks, phục vụ với chị bán nc. Kháchsạn có bể bơi trên sân thượng mà mình đi cuối tháng 2, biển động nên lên trển chụp muốn bay luôn. Xe điện bao la nên di chuyển cũng dễ. Nhà hàng trí kỷ kế bên luôn nên khỏi lo. Một điểm trừ là phòng không cách âm, đồ ăn sáng cũng tương đối nên 9/10 nha"
Côn Đảo,Con Son Victory Con Dao,Traveloka,Le Thi Thuy Trang,"9,7",26/03/2024,"Phòng ốc sạch sẽ, giá cả phải chăng. Cách âm hơi kém xíu nhưng nhìn chung là một nơi ổn để lưu trú."
Côn Đảo,Con Son Victory Con Dao,Traveloka,T***ị,"9,4",15/08/2025,"Ok nha, giá phòng rẻ mà còn rất gần trung tâm, chỉ cách nhà tù côn đảo khoảng 1,2km. Mọi người có thể thuê xe máy để đi dạo nhá"
Côn Đảo,Con Son Victory Con Dao,GoogleMap,CUONG,"9,4",03/08/2024,Nhân viên nhiệt tình vui vẻ. Vị trí ngay trung tâm
Côn Đảo,Con Son Victory Con Dao,Traveloka,Nguyen L. V.,"8,8",01/04/2024,"Nhân viên vui vẻ, nhiệt tình. Phòng bé bé sạch sẽ. Có tất cả vật dụng cần thiết trong phòng tắm, không có trà, cafe"
Côn Đảo,Con Son Victory Con Dao,Traveloka,HUYNH D. C.,"9,7",21/08/2023,"Phòng rất tốt, sẽ quay lại lần sau"
Côn Đảo,Conson Hotel,GoogleMap,VO THI H. G.,"8,7",11/01/2024,"Phòng rộng rãi, thoáng mát nhưng cách âm không tốt, khách khác khi về phòng sau 10 giờ đêm không được nhắc nhở giữ im lặng cho phòng bên cạnh. Tivi lắp không dùng được. Không có điện thoại liên lạc xuống lễ tân khi cần. Nhân viên thân thiện, nhiệt tình, vui vẻ."
Côn Đảo,Conson Hotel,Traveloka,TRUNG,"9,7",24/11/2023,"Sạch sẽ, thân thiện và mến khách!"
Côn Đảo,Conson Hotel,Traveloka,Doan H. V.,"8,5",10/11/2023,"Phòng sạch sẽ, vị trí đẹp, đáng tiền."
Côn Đảo,Conson Hotel,Traveloka,tran t. t.,"9,7",21/09/2022,"Khách sạn đẹp, sạch sẽ, ngay trung tâm giá cả ổn. Chị lễ tân siêu dễ thương và nhiệt tình, mình đi viếng cô còn hỗ trợ giữ con nhỏ giúp mình"
Côn Đảo,Conson Hotel,Traveloka,Thanh B.,"10,0",23/10/2023,Khách sạn tốt! sạch sẽ nhận phòng sớm. Lễ tân nhiệt tình.
Côn Đảo,Conson Hotel,Traveloka,Son Son,"8,5",11/11/2022,"Phòng ốc rất ok, nếu có thể lắp thêm hệ thống thông tin liên lạc với lễ tân, việc đặt phòng qua các ứng dụng nên được đối xử như đặt trực tiếp, chúng tôi không được phục vụ bữa sáng như đặt thông thường là một sự phân biệt đối xử với những người sử dụng các biện pháp đặt phòng hiện đại. Hệ thống tivi không được hỗ trợ các kênh phim ( có thể do việc thu phát qua vệ tinh đối với vị trí địa lý của khách sạn là chưa được phát triển đầu tư,) ngoại trừ những điểm trên thì tôi thấy mọi thứ của các bạn rất ok. Người dân côn đảo rất tuyệt với. Thanks"
Côn Đảo,Duc Thanh Motel 1,Traveloka,鄭玉蓮,"9,7",04/06/2023,"Khách sạn sạch sẽ, phòng mình ở 4 người rộng rãi. Điểm trừ là trong phòng không có máy sấy tóc. Cô chủ dễ thương"
Côn Đảo,Duc Thanh Motel 1,Traveloka,Dang Thi Duong Nhu,"9,7",11/07/2023,"Khách sạn sạch sẽ, phòng rộng, cô chủ thân thiện, tư vấn nhiệt tình về phương tiện đi lại, quán ăn ngon . Cảm ơn cô đã mang lại cảm giác thoải mái, dễ chịu cho kì nghỉ hè gia đình con. Chúc cô có nhiều sức khoẻ"
Côn Đảo,Duc Thanh Motel 1,Traveloka,Pham H. G.,"8,4",01/04/2024,Khách sạn ổn nhưng khăn và chăn gối bị mùi xà phòng nồng nặc dẫn đến khó ngủ và mùi khăn không dám dùng để lau mặt. Nhân viên dọn phòng thì thấy sạc điện thoại của mình nhưng không gửi lại dù mình đã để đồ ở đó hơn 1 tiếng sau khi check out.
Côn Đảo,Duc Thanh Motel 1,Traveloka,Vo Trong N.,"9,4",10/06/2024,Chủ khách sạn nhân viên thân thiện như gia đình. Giá bình dân. Hài lòng và sẽ quay lại.
Côn Đảo,Duc Thanh Motel 1,Traveloka,Han T. M.,"9,1",15/07/2024,"Cô chủ nhà siêu dễ thương, nhà cô gọi là siêu sạch vì là nhà tư nhân nên mình cho cả trẻ đi cũng đỡ lo hơn. Các bạn nhỏ ở lại được chơi thoải mái. Cô bán cả đồ lễ giá cũng hợp lý mà đẹp."
Côn Đảo,Duc Thanh Motel 1,Traveloka,nguyen t. t. l.,"9,4",31/01/2025,"Rất thuận tiện đi nghĩa trang hàng dương, đi chợ và đi biển. Chị chủ rất thân thiện, giá mềm so với phòng, vị trí. Đặc biệt có bán bánh mì heo quay ngon á. Mình sẽ quay lại."
Côn Đảo,Duc Thanh Motel 1,GoogleMap,N***n,"8,1",08/05/2025,"Tôi có trải nghiệm chưa đc hài lòng khi tôi book đức thành 1 thì khi đến nơi chị chủ mới chạy ra báo tôi qua đức thành 2 do khách cũ muốn ở thêm. Cái này đáng lẽ phải báo sớm ít nhất 1 tiếng để khách biết đi về đúng chỗ đỡ mất time. Còn này chị nt 14 phút trước khi tôi đến. Thứ 2 là nước uống ở đức thành 2 , tôi biết là bảo vệ môi trường nhưng cũng nên để nước lon cho khách dùng để đảm bảo vệ sinh. Còn ks thì để 1 bình nước và ly , ai biết nước đó là nước gì, nguồn gốc ra sao, là nước cũ hay mới có được châm , thay và vệ sinh hằng ngày hay ko, khách uống vào bị đau bụng hay gì thì ks có chịu trách nhiệm ko, nên nhóm tôi quyết định ko dùng nước đó và tự trang bị nước. Đây là điều mà tôi cảm thấy chưa hài lòng về ks. Còn lại thì mọi thứ ở đức thành 2 ổn."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Khách đã xác minh,"10,0",03/11/2025,"Chủ ks thân thiện, vui vẻ, ks sạch sẽ, sẽ quay lại ủng hộ nếu có dịp quay lại côn đảo."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Thi N. H. L.,"5,7",15/10/2022,"Quá tệ so với mức giá thuê. Hotel không có thang máy, vali size 28, khách tự mang lên tầng phòng nhiều muỗi, thiếu đồ dùng. Khách không có nhu cầu sử dụng dịch vụ đồ lễ và thuê xe, nên tỏ thái độ rất thờ ơ với khách. Sẽ không quay lại đây."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Phan L.,"8,5",03/02/2023,"Phòng rộng rãi, đẹp. Cô chủ dễ thương."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Nguyen S. D.,"9,4",03/10/2022,"Phòng ngay chợ, sạch sẽ đủ tiện nghi, cô chủ thân thiện. Tuy nhiên lầu 3 sẽ không bắt được wifi hơi bất tiện."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Nguyen T. T.,"9,7",08/01/2023,"Phòng đẹp, sạch sẽ, cô và chị nhân viên hoạt bát, vui vẻ, hỗ trợ hết mình."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Harley,"6,1",06/12/2022,"Khách sạn mà phải đi thang bộ, như kiểu thuê nhà trọ luôn đó, bên dưới không phải sảnh chờ mà là phòng khách của nhà chủ. Tầm 20h checkin thì trời moá tầng 1 đã thấy tắt hết điện như kiểu tiết kiệm điện ấy. Nóng lạnh thì lúc được lúc mất, trong nhà tắm để cái xô to không biết để hứng nước hay làm gì. Tệ nhất là phòng mình bị người khác giật cửa không phải 1 mà 2 lần dù lần đầu mình đã ra nhắc(mà giật vào lúc đêm). Mình có phản hồi với nhà chủ thì họ nói chắc nhầm chứ ai thèm giật. Ủa? nói chung trải nghiệm này khá tệ đối với mình. Nên thêm 1-200k nữa là có các khách sạn ổn hơn rồi."
Côn Đảo,Duc Thanh Motel 1,Traveloka,Phuong P.,"8,5",28/11/2022,"Chị chủ nhiệt tình, vui tính, phòng sạch sẽ thoáng mát"
Côn Đảo,Duc Thanh Motel 1,GoogleMap,Quy N. H.,"9,7",12/12/2022,"Rất tuyệt vời, phòng sạch sẽ, chủ tiếp đón rất nhiệt tình"
Côn Đảo,Duc Thanh Motel 1,GoogleMap,Nguyen T. H. A.,"8,5",20/02/2023,"Chủ nhà dễ thương thân thiện, khách sạn đối diện chợ rất tiện, quay lại mình vẫn sẽ tiếp tục thuê"
Côn Đảo,Duc Thanh Motel 1,Traveloka,THAI T. N. N.,"10,0",22/11/2022,Quá tuyệt với. Ngay chợ nên rất tiện cho các bạn tới lưu trú
Côn Đảo,Duc Thanh Motel 1,Traveloka,Dau T.,"8,2",22/11/2025,"Ks nằm đối diện chợ đêm hải sản và chợ côn đảo, rất thuận tiện cho việc ăn uống và mua sắm. Không giam phòng thoáng mát, rộng rãi, tuy nhiên phòng hơi cũ và không có máy sấy tóc."
Côn Đảo,Duc Thanh Motel 1,Traveloka,PHAM T. D. N.,"9,7",28/10/2022,"Phòng sạch sẽ, chất lượng rất tốt. Sẽ quay lại lần sau."
Côn Đảo,Duc Thanh Motel 1,Traveloka,THI VAN AN TRAN,"9,7",20/11/2022,"Rất sạch sẽ, ở ok. Có sẵn đồ cúng bái, bánh mì ăn luôn, gần chợ gần mộ cô 6."
Côn Đảo,Duy Canh Homestay,Traveloka,VU NGOC M.,"9,1",01/09/2023,"Phòng nhỏ xinh nhg rất sach sẽ, đi bộ ra chợ rất tiện"
Côn Đảo,Duy Canh Homestay,Traveloka,Le Vien T.,"9,4",20/07/2024,"Phòng sạch sẽ, ok, nhân viên thân thiện, có dọn phòng. Đối diện có quán bún bò, bò kho khá ngon, mọi người có thể thử nhé. À homestay cũng có bếp nấu ăn á, mọi người có thể mua hải sản về chế biến nhe."
Côn Đảo,Duy Canh Homestay,Traveloka,Thi T. V.,"8,5",29/11/2022,"Phòng sạch sẽ, tiện lợi gần nghĩa trang"
Côn Đảo,Garden House Côn Đảo,Traveloka,Nguyen T. P. T.,"8,5",10/05/2023,"Chị chủ rất nhiệt tình , dù lẩn đầu đi mà được chị chỉ dẫn tất tần tật luôn , có dịp sẻ ghé tiếp"
Côn Đảo,Garden House Côn Đảo,Traveloka,Kelvindo,"9,7",04/07/2023,"Chủ rất nhiệt tình, cái gì bạn không biết cứ hỏi sẽ được hướng dẫn"
Côn Đảo,Garden House Côn Đảo,Traveloka,THI N. T. D.,"8,5",14/07/2023,"Lần đầu mình đến côn đảo, thật sự khá bỡ ngỡ trong việc đi lễ, gọi xe, tìm địa chỉ ăn uống. Rất may mắn được gặp anh chị chủ của garden house. Anh chị rất nhiệt tình đặt lễ và đi lễ với mình cả 2 ngày, trước tối mình về chị chủ khách sạn còn dẫn mình đi ăn chè và nói chuyện. Mình rất quý mến anh chị bởi sự nhiệt tình, dễ gần và chân thành. Chị chủ còn gọi xe đưa đón sân bay cho mình với mức giá rất rẻ, xúc động thật. Phòng ốc ở đây rất sạch sẽ, yên tĩnh. High recommend cho bạn nào muốn tìm chỗ nghỉ ngơi yên tĩnh, sạch sẽ và gần nghĩa trang hàng dương. Lần tới có cơ hội quay lại đây hi vọng sẽ được gặp lại anh chị chủ khách sạn."
Côn Đảo,Garden House Côn Đảo,GoogleMap,Thai M. N.,"9,4",16/09/2023,Các chủ nhà rất tốt bụng và thân thiện. Rom sạch sẽ và thoải mái. Họ cũng có một khu vườn xinh đẹp nơi bạn có thể chụp những bức ảnh tuyệt vời.
Côn Đảo,Garden House Côn Đảo,Traveloka,Do Thi K. D.,"10,0",04/04/2024,"Điểm 10 cho chất lượng dịch vụ ở khách sạn. Đặc biệt chủ siêu có tâm, nhiệt tình lắm lắm. Sẽ ghé mỗi khi đến côn đảo"
Côn Đảo,Garden House Côn Đảo,Traveloka,Tiuu N. u.,"9,7",25/02/2024,"Phòng sạch sẽ thoáng mát, phục vụ nhiệt tình,m"
Côn Đảo,Garden House Côn Đảo,Traveloka,Lan P.,"8,5",25/03/2024,"Chủ khách sạn thân thiện, tốt bụng. Phòng sạch sẽ. Có riêng 1 khu bếp có thể tự nấu."
Côn Đảo,Garden House Côn Đảo,Traveloka,Lan P.,"9,4",25/03/2024,"Cô chủ rất thân thiện và tốt bụng. Homestay gần nghĩa trang hàng dương đi ra rất tiện. 10 phút ra tới bãi biển trung tâm. Có nhà bếp và có bếp ga nấu nướng thoải mái và có 1 tủ lạnh tầm trung để cho khách sử dụng. Chỉ cần mua ít gia vị về nấu nướng là được. Phòng rộng rãi thoáng mát. Có sân vườn xinh đẹp có thể chụp hình sống ảo, tối có thể làm mồi nhậu tại homestay (dọn ra được max khoảng 40 người)."
Côn Đảo,Garden House Côn Đảo,Traveloka,Nguyen T. K.,"9,7",28/03/2023,"Sạch sẽ. View sân vườn rất đẹp, có đầy đủ dụng cụ nấu ăn và có riêng nhà bếp rất tiện lợi trong việc nấu nướng gia đình. Chủ homestay rất nhiệt tình, thân thiện, vui vẻ."
Côn Đảo,Garden House Côn Đảo,GoogleMap,Thi A. Q.,"9,4",26/01/2024,"Khách sạn tuyệt vời, phòng rộng rãi, thoáng mát. Đầy đủ tiện nghi. Cô chú chủ nhà rất nhiệt tình và niềm nở. Mình sẽ tiếp tục ở khi quay lại cđ"
Côn Đảo,Garden House Côn Đảo,Traveloka,Truong C. B.,"9,4",21/03/2023,"Cô chủ rất nhiệt tình, được cô nâng hạng phòng miễn phí mặc dù mình không có yêu cầu, cô luôn hỗ trợ khách để có chuyến đi chơi vui vẻ"
Côn Đảo,Garden House Côn Đảo,Traveloka,Thanh L. L.,"9,7",19/07/2023,"Cô chủ thân thiện, homestay sạch sẽ, wc có đủ đồ, phòng sạch, view đẹp"
Côn Đảo,Garden House Côn Đảo,Traveloka,Tran T. T. M.,"9,7",05/03/2023,"Đoàn mình đi lễ côn đảo nhiều năm và 2 lần gần nhất ở đây và xác định đến côn đảo cũng chỉ ở garden house. Cô chú chủ quá nhiệt tình, hiếu khách, cẩn thận phòng khách sạn thơm tho sạch sẽ,có khu bếp đun nấu lễ riêng."
Côn Đảo,Garden House Côn Đảo,Traveloka,nguyen t. m. h.,"9,4",16/03/2023,Cô chú chủ nhà thân thiện. Phòng sạch sẽ. Lần sau sẽ quay lại
Côn Đảo,Garden House Côn Đảo,Traveloka,HÀ LÊ,"10,0",07/05/2024,"Lần đầu trải nghiệm du lịch côn đảo, đặt phòng tại garden house. Anh chị chủ khách sạn rất thân thiện, phòng ở và vực xung quanh sạch, đẹp, yên tĩnh. Là nơi lý tưởng để nghỉ dưỡng"
Côn Đảo,Garden House Côn Đảo,Traveloka,Tran M. T.,"9,4",21/04/2021,"Rất sạch sẽ, rộng rãi. Chủ kháchsạn nhiệt tình, thân thiện... Tuyệt vời"
Côn Đảo,Garden House Côn Đảo,Traveloka,Pham A. T.,"9,4",21/04/2021,"Tôi đã sử dụng dịch vụ ở đây, khá hài lòng và cảm thấy như đang ở nhà vậy, cô chú chủ khách sạn là người lớn tuổi, rất thân thiện và chỉ cho mình những gì mình không biết khi ở côn đảo, khi nghỉ ở đây, có nhà bếp đằng sau để các bạn có thể đi chợ mua đồ về nấu cơm hay làm các món hải sản ! nói chung ở đây rất ok, mỗi lần mình ra đây đi lễ cô sáu sẽ đến đây và giới thiệu bạn bè đến đây !!! p/s đặc biệt ở đây có nước tắc sả ngon nhé !"
Côn Đảo,Garden House Côn Đảo,Traveloka,Hoang T. V. H.,"9,7",05/03/2021,"Phòng đẹp, phục vụ tốt, ac chủ siêu hiếu khách, dễ gần, mình đi 1 mình đi lễ cô buổi tối, chị chủ còn đi cùng lo liệu đồ lễ với mình sợ mình buồn. Đi xe từ sân bay về khách sạn chị chủ pha cho 1 ly trà tắc mật ong mang tận phòng, sáng chị nấu ăn sáng mời mình nữa. 10d từ phòng ốc, phục vụ, tới view khách sạn. Ở đây khá yên tĩnh, cách trung tâm thành phố cỡ 3km, thích hợp nghỉ ngơi thư giãn. Lần tới đến cđ mình sẽ quay lại"
Côn Đảo,Garden House Côn Đảo,Traveloka,Trúc P.,"9,7",19/02/2023,"Phòng rộng rãi, thoáng mát, cô chú nhiệt tình dễ thương. Sẽ quay trở lại"
Côn Đảo,Garden House Côn Đảo,GoogleMap,Tran M. X. H.,"9,7",24/02/2023,"Khách sạn mới, sạch sẽ. Gia đình chị chủ siêu thân thiện đáng yêu. Lần sau có đi côn đảo nhất định ghé lại"
Côn Đảo,Garden House Côn Đảo,Traveloka,Luu T. H.,"10,0",04/03/2023,"Khách sạn view cực đẹp, cô chú chủ khách sạn cực kỳ dễ thương luôn ạ, phòng ốc thoáng mát sạch sẽ bao thơm, có cả nhà bếp riêng cho khách chill bbq buổi tối nữa. Nếu đến côn đảo lần nữa tôi vẫn sẽ chọn garden house và sẽ chia sẻ cho mn biết đến để trải nghiệm dịch vụ tuyệt vời ở đây ạ"
Côn Đảo,Garden House Côn Đảo,Traveloka,DO CAO N.,"9,7",09/03/2023,"Rất hài lòng về dịch vụ và phòng rất đẹp, sạch sẽ tiện nghi. Sẽ quay lại ủng hộ tiếp"
Côn Đảo,Garden House Côn Đảo,Traveloka,Linh T. N. T. M.,"9,4",20/05/2024,"Phòng mới, yên tĩnh, nhiều mảng xanh, cửa sổ thông thoáng, cô chủ thân thiện, dễ thương. Điểm trừ là hơi xa trung tâm 1 tí. Ah, phòng có xông tinh dầu nên khá dễ chịu nhé."
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Kh&aacute;nh L.,"10,0",02/11/2023,"Anh chủ nhiệt tình dễ thương lắm. Phòng cũng đẹp, sạch sẽ và tươm tất nữa. Nằm ngay chợ côn đảo luôn nên là rất tiện di chuyển đi lại. Rất nên ở nha."
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Nguyen T. N.,"9,7",16/05/2022,"Nhân viên thân thiện, nhiệt tình"
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Phan D.,"8,5",18/08/2023,Giếng trời trên đầu giường nên thay bằng miếng vì khi mưa xuống sẽ nghe tiếng lộp bộp rất lớn gây khó ngủ
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Hoai Duc Trinh,"9,7",13/03/2022,"Dịch vụ tốt, mọi người ở hacoda rất dễ thương."
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Duc N.,"8,5",08/03/2021,"Phòng sạch sẽ, gần chợ, nhân viên thân thiện. Không có thang máy"
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Le Quang V. T.,"8,5",06/12/2020,"Mình ở phòng dorm 2 đêm. Ưu điểm giá phòng phải chăng, giường dorm nhưng vẫn rộng và thoải mái, phòng sạch sẽ có máy lạnh vị trí ngay chợ thuận tiện đi lại ăn uống. Nhân viên thân thiện chủ động đặt xe đón tiễn sân bay chỉ 50k/chiều. Góp ý nhỏ phòng có locker để đựng đồ riêng nói chung là rất hài lòng"
Côn Đảo,Hacoda Homestay Con Dao,Traveloka,Nguyen T. N. M.,"9,7",30/12/2023,"Phòng rộng rãi sạch sẽ, anh chủ nhiệt tình. Rất tuyệt vời"
