city,hotelName,source,username,userRating,timeCmt,userCmt
Cần Thơ,Aluny Boutiquestay Can Tho,Traveloka,N***n,"5,6",21/09/2024,"Ngoài chỗ vị trí thuận tiện thì mọi tiện ích khá tệ, phòng không sạch, khá dơ và nhỏ, đóng cửa lúc 11h, mọi người nên ở cách khách sạn gần đó giá sẽ rẻ hơn và chất lượng tốt hơn, phòng khá tù túng và cao hơn so với chất lượng"
Cần Thơ,Aluny Boutiquestay Can Tho,Traveloka,Nguyen T. T. T.,"8,5",24/09/2025,"Nhân viên nhiệt tình, gần trung tâm, đi lại tiện, gửi xe cũng dễ. Nói chung khá ok. Có dịp sẽ quay lại"
Cần Thơ,Aluny Boutiquestay Can Tho,Traveloka,Khách đã xác minh,"10,0",12/10/2025,"Nhên viên thân thiện , nhiệt tình tốt"
Cần Thơ,Aluny Boutiquestay Can Tho,GoogleMap,L***e,"9,4",01/12/2025,Ks phòng đẹp nma hơi tiếc cái là kco thang máy
Cần Thơ,Aluny Boutiquestay Can Tho,Traveloka,P***m,"5,0",12/04/2024,Đến sát giờ nhận phòng thì nhân viên mới dọn phòng. Không xách hành lý phụ khách. Leo lên 4 tầng lầu tự xách 2 vali mà nhân viên trơ mắt nhìn. Thiệt cạn lời
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Minh T. V.,"9,7",17/04/2022,"Anh chủ vui vẻ nhiệt tình, khách sạn đầu đủ tiện nghi"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Huynh N.,"9,4",04/02/2022,Phục vụ cực kỳ dễ thương luôn. Phòng sạch sẽ thoải mái
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Tran C. Q.,"8,5",02/06/2021,"Khach san đẹp, phong tầng 4 leo hơi mệt chút"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Duyn D.,"5,4",27/02/2022,Gửi anh chủ hotel và nhân viên nên thay đổi lại cách phục vụ khách của mình văn minh và lịch sự hơn. Lầu 2 nhưng đi lên thành 4 lầu. Mọi người nên cân nhắc. Phòng không được dọn dẹp khi có khách mới vào sử dụng.
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Dang N. B.,"5,1",14/03/2022,"Một trải nghiệm cực kỳ tồi ở khách sạn. Khách sạn có mùi hôi khó chịu nhân viên không thân thiện, nhiệt tình wifi hỏng, tv không xem được chắc chắn không quay lại lần sau"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Nguyễn T.,"5,7",03/05/2022,Mình để quên đồ trên phòng sau đó ra sân bay gọi lại về khách sạn kiểm tra thì bên khách sạn nói không thấy gì. Mình đảm bảo 100 mình quên ở khách sạn vì đã tìm toàn bộ hành lý và xe di chuyển đều không thấy. Tuy món đồ giá trị không cao nhưng việc này thật sự rất khó chịu
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,Phu T. N.,"6,2",03/03/2022,"Chốt khoá cửa bị hao mòn do sử dụng lâu, mình xui vào đúng lúc đóng cửa lại nó nên phải đền bù. Haiz"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,LE DUNG,"5,6",05/06/2022,"Phòng có mùi khá khó chịu, rất nặng mùi."
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,Trang H.,"8,5",09/06/2022,"Khách sạn khá tốt, phòng nhỏ nhưng gọn gàng, sạch sẽ, đầy đủ trang thiết bị."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Hong C. M.,"5,6",08/06/2022,"Ma y la nh mơ lên không la nh mă c du mơ ca đêm, wifi râ t yê u, pho ng râ t â m va tu la nh hay bi hư, không co thanh toa n qua the ti n du ng kha la bâ t tiê n"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Sunny N.,"8,5",17/03/2021,"Phòng sạch, nhà tắm chưa thật sự hoàn hảo"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Nga D. T. T.,"5,1",03/07/2022,Chúng tôi gồm 2 gia đình( 2 người lớn 2 trẻ em) đến an ngọc hotel lấy 2 phòng đơn. Giường m6 nhưng quản lý không đồng ý mà yêu cầu thu phụ phí thêm cho 1 trẻ nhỏ nếu không phải chuyển sang phòng đôi phí cao hơn gấp đôi. Chúng tôi chỉ cần phòng đơn. Ngủ 1 đêm sáng sớm 4h ra sân bay mà qly không chịu. Nên phải đi tìm phòng khác. Trưa nóng nắng rất bực mình với cách xử lý của khách sạn
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Huy h. V.,"6,1",31/05/2022,Phòng tạm ổn. Máy lạnh rất yếu ngủ rất nóng
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Ngoc B. C. V.,"4,8",02/03/2021,"Nhận phòng 302 nhưng thực chất nếu tính thì phòng ở tận tầng vì cách tính tầng của khách sạn là tầng trệt tầng 0 tầng 1 tầng 2 tầng lần đầu tiên mình thấy có nơi tính tầng và vấn đề ở đây là không có thang máy. Nếu xách va li nặng thì đi lên tới phòng cạn kiệt sức lực. Bạn đi cùng mình ở gò vấp nhưng không phải khu có dịch. Lúc đến, lễ tân có hỏi. Mình và bạn đã giải thích khu vực của bạn mình rất xa khu có dịch. Mà ngay cả vùng bị cách ly thì người ta cũng đã dỡ cách ly rồi. Mấy ngày trước bạn có đi sân bay nên phải khai báo y tế, nếu bị bắt đi cách ly thì cũng đã đi rồi. Nhưng vùng của bạn mình còn an toàn nên không có vấn đề gì hết. Nhưng khi mình và bạn lên phòng được 30 phút thì nhân viên báo phải rời đi ngay vì báo lên phường người ta bảo mình đến từ vùng dịch?! và không hoàn tiền cho mình, bảo là người ta sắp tới niêm phong phòng này nên cũng không cho người khác thuê được. Nếu mình không rời đi ngay thì sẽ bị bắt đi cách ly tập trung?! thứ nhất, mình không ở trong vùng dịch, có khai báo y tế từ mấy hôm trước, địa phương nơi ở chưa nói gì thì tại sao chỗ này lại bắt cách ly. Và tại sao có chuyện niêm phong phòng trong khi mình không thuộc dạng f nào hết, rồi lấy cớ đó không trả tiền cho mình. Thứ hai, mình đến và tiếp xúc với tiếp tân. Mình bị bắt đi cách ly, niêm phong bla bla mà lễ tân không sao à?! và nếu có lệnh cách ly thật thì làm sao tiếp tân dám báo cho mình đi trước. Người trên phường kéo xuống bắt cách ly mà không thấy tụi mình thì chủ khách sạn bị dính tội à. Khi mình đi xuống trả phòng còn nghe tiếp tân dặn cô dọn phòng lên dọn phòng mình?! để lỡ mình bị covid thì cô dọn phòng dính chung cho vui à. Bọn mình không hề tin lời của khách sạn. Tuy nhiên vì đang trong chuyến du lịch, và may mắn chỉ đặt 1 ngày, mất không nhiều tiền nên tụi mình không tranh cãi lúc đó. Nhưng tụi mình vẫn rất là bực chuyện này và là một trải nghiệm cực xấu. Ps sau khi đi ra, bọn mình phải thuê khách sạn khác và không có chuyện gì xảy ra cả. Sẽ không bao giờ quay lại!"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Vo Quang T.,"8,5",12/07/2020,"Khách sạn sạch sẽ, đẹp. Khá ok."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Bui T. L.,"9,7",19/02/2021,"Khách sạn sạch sẽ, anh chủ thân thiện 5"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Huyen H.,"10,0",13/02/2021,"Phòng sạch sẽ, nhân viên đón tiếp nhiệt tình, khách sạn đầy đủ tiện nghi, có máy sấy, đồ ăn thức uống có sẵn trong phòng. Ngoài ra có bình đung sôi, dụng cụ uống trà miễn phí. Tôi có thói quen ăn khuya khách sạn cũng có sẵn mỳ ly và thức ăn nhanh nên rất tiện lợi. Giá cả cũng hợp lý lần sau tôi chắc chắn sẽ ghé lại."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Thi N. Q. T.,"5,1",08/10/2020,"Khách sạn báo phòng 302 nhưng phòng 302 ở tận tầng 5, kháchsạn không có thang máy. Phòng đầy mùi băng phiến khó chịu, mình phải đeo khẩu trang khi ngủ sáng dậy khẩu trang dình mùi băng phiến luôn. Nhà vệ sinh hôi, bật thông gió càng mùi. Cái mình nhấn mạnh thêm là nhânviên phục vụ không tốt dịch vụ kém, lúc mình đặt phòng trên app là 207k, mình đến sớm 2 tiếng muốn check in sớm thì khách sạn tính 10 giá phòng/1 giờ. Mình ok, đến lúc thanh toán hoá đơn thì nhân viên với quản lý tính trên giá 243k xong còn bảo là giá 207k là mình nói ơ hay, mình nói được giá đó? app còn có bill thanh toán của mình online luôn. Xe đón mình đến rồi mà nhân viên cứ đòi gọi cho quản lý với cả đợi quản lý đến. Mình bực quá bảo ok thanh toán như vậy đi, rồi sau khách sạn muốn trả lại thì chồng lại cho mình. Nói chung còn nhiều cái mình thấy khó chịu về khách sạn này, nhưng chia sẻ thật với mọi người là nhất định qua cần thơ đừng ở đây nhé, never come back"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Nguyen V. D.,"6,0",11/08/2020,"Mình cùng gia đình đi cần thơ chơi và đọc thấy được khách sạn là khen tốt nên đặt thử, nhưng thật sự không như vậy quá tệ từ nhân viên đến phòng. Thất vọng"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,PHAN QUOC TRIEU,"8,2",14/07/2020,"Lễ tân vui vẻ, dễ thương, khách sạn thì sạch sẽ nhưng bước vô hơi hắc mùi cây gỗ trong phòng, hơi khó chịu. Còn lại không phàn nàn"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,La,"6,1",07/07/2022,"Gián quá trời, con nào con nấy bự mà sợ luôn"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Phung K. A.,"6,2",06/07/2020,"Không có thang máy, đi bộ 5 tầng mệt muốn chết lại xách thêm đồ, đi nghỉ mà như đi tra tấn, phòng diện tích bé, khó thở"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,Phung K. A.,"9,1",09/07/2020,"Phòng giống hình, hơi hẹp, hệ thống điện nhà wc cảm ứng không hợp lý lắm, đứng ở bóng mới sáng, trong khi sử dụng nhà wc không thể cứ đứng im 1 chỗ bóng đèn, dịch vụ đi kèm chưa ok lắm, khuôn viên gần chợ"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Nguyen H. V.,"6,2",25/06/2020,"Phòng thì rộng rãi, giường khá ok. Nhưng cái nhà vệ sinh thì tệ quá, nút giật bồn cầu hỏng, vòi hoa sen chốc chốc lại tuôn nước xối xả. Buổi tối chẳng hiểu sao có tiếng eee đầu giường, nhân viên nói tiếng tủ lạnh. Huhu tủ lạnh còn bị chảy nước luôn. Trước có bạn review phòng 202 này rất tệ rồi nhưng kháchsạn vẫn chưa khắc phục được. Mình chỉ ở 1 tối nên cũng chả ý kiến nhiều với các bạn. Tuy nhiên các bạn nhân viên dễ thương và nhiệt tình lắm."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Bui T. C. L.,"9,7",02/06/2020,"Nhân viên phục vụ tốt, yên tĩnh và sạch sẽ. Cảm ơn khách sạn nha!"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,Giang P. H.,"9,4",28/05/2020,Nhân viên thân thiệt. Khách sạn dịch vụ tốt trong tầm giá
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Tony L.,"6,0",06/05/2020,Mình ở phòng 202 có tiếng gì đó cứ 3 phút eee 1 lần rất khó chịu không thể ngủ được
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Van C. L. D.,"9,1",25/03/2020,Nhân viên nhiệt tình. Phòng ok với giá tiền
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Tran M. S.,"5,2",02/03/2021,Khách sạn không cho khách tự giữ khoá phòng khi khách ra ngoài. Nhân viên mất lịch sự khi hỏi khách mấy giờ check-out khi vẫn chưa đến giờ check-out
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Ngo K. S.,"6,0",21/07/2022,Khách sạn không có thang máy tôi ở phòng 302nhưng mà leo cầu thang bộ từ tầng trệt lên tầng 4 sợ luôn
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Le Anh T.,"9,7",07/06/2022,"Không gian thoải mái, phòng sạch sẽ, dịch vụ rất tốt, có dịp sẽ quay trở lại"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,MINH HIEU NGUYEN,"6,0",06/10/2022,"Phòng sạch sẽ đẹp, gần trung tâm ở phòng vip trai nước suối cũng tính phí, không có cửa sổ, tivi cũng không được tốt"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Tran T. N. A.,"9,7",21/09/2022,"Phòng sạch sẽ, nhân viên thân thiện"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,n***n,"6,7",17/11/2025,Không giống trên hình ban đầu cho vào phòng có mùi ẩm mốc mình xin đổi phòng thì cho phòng khác đỡ mùi hơn. Nhưng trong toilet có gián bù lại thì nhân viên lịch sự thân thiện. Khach san nen cải thiện vấn đề ẩm mốc.
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,H***h,"5,0",04/10/2025,"Nhân viên k thân thiện, ngồi bấm điện thoại để khách tự dắt xe, trong phòng k có nước uống dù đặt phòng dành cho 4 khách, khăn tắm dơ, 12h check out nhưng đi khám bệnh đợi kết quả không về kịp nên có điện thoại báo thì nhận được câu tl cứng nhắc phụ thu 10 khi check out trễ! , trong khi lúc check in tận 17h mới tới và nhận đc câu tl k nhận đc booking dù đã thanh toán đủ, nhận phòng thì máy lạnh k hoạt động. Khách đã rất thông cảm cho khách sạn nhưng khách sạn k thông cảm cho khách dù lí do bất khả kháng. Ks không có thang máy."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,P***n,"8,2",31/07/2025,"Nhân viên khá nhiệt tình, phòng có tiện nghi đầy đủ máy sấy tóc, nước nóng có điều là điều hòa hơi cũ nhưng vẫn mát lạnh"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,M***h,"7,0",05/06/2025,"Nhiệt tình, cũng tạm, ks cần trang bị kĩ lượng dụng cụ tắm, vệ sinh"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Nguyen T. T.,"8,5",15/05/2025,"Anh lễ tân rất nhiệt tình và thân thiện. Máy lạnh mát, có cả bình đun siêu tốc - máy sấy tóc. Chỉ có điều góp ý xíu là bên phần nước nóng tắm thì không có. Tuy nhiên, mình rất ưng ở chỗ là mình đi về sg bỏ quên khăn và khách sạn đã nhiệt tình ship lên giúp mình. Nếu có dịp du lịch nữa chắc chắn mình sẽ ghé qua khách sạn này."
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,Tran T. V.,"10,0",18/10/2024,"Tiếp tân thân thiện, lịch sự, chuyên nghiệp. Gần khách sạn thì rất nhiều tiện ích cho mình lựa chọn"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,DO HUYNH D. H.,"5,6",31/08/2024,"Phòng mùi ẩm mốc, ánh sáng tối phòng vip mà còn không có cửa sổ. Phòng không cách âm, cả đèn ngủ cũng không có"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,L***e,"5,4",05/09/2024,"Sợ ma, phòng âm u, nhân viên không thân thiện"
Cần Thơ,An Ngoc Hotel Can Tho,GoogleMap,P***M,"5,4",16/08/2024,Giá 1 chai nước suối nhỏ 300ml không tặng mà là tính phí 15k quá đắt
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,T***y,"6,6",03/08/2024,"Phòng có gián, có mùi bụi, máy lạnh không dùng được, đèn ngủ hỏng, bồn cầu không sạch, không trang bị đầy đủ đồ dùng cá nhân bàn chải, lược. Cũng không có nước suối."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Guest,"6,0",21/07/2024,"Nhân viên rất thân thiện, tuy nhiên phòng wc rất hôi, mền gối cũng có mùi"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,N***n,"6,0",16/07/2024,Đặt phòng xong khi nhận phòng phải trả thêm tiền . Trong khi đó đã thanh toán đủ
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Victor Lee,"9,1",13/05/2024,Everything is just so so. Nothing is special for my trip.
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,L***e,"6,3",12/06/2025,"Phòng cũ, dơ, vật dụng cơ bản cũng ko có"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,HO DUY T.,"5,5",14/04/2024,"Điều hoà thì không mát, cũ quá, toàn mùi ẩm móc, có vẻ lâu rồi không vệ sinh."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,PHAM H. P.,"9,4",21/04/2024,Ngon lành cành đào. Giá và vị trí tốt. Gần nhiều hàng quán ngon giá tốt
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Trn P. K.,"9,7",13/10/2022,"Khách sạn sạch sẽ, khu an ninh yên tĩnh, giá rẻ so với các khách sạn cùng khu vực"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Luong,"8,5",20/11/2022,Th thông tin thích những bức ảnh. Chắc chắn giới thiệu cho bạn bè và trở lại một lần nữa.
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,NGUYEN H. Q.,"5,1",15/12/2022,"- nóc tủ bám bụi như nhiều tháng không dọn (nóc tủ cao ngang tầm mắt) - nhân viên 1 thái độ bực dọc khi mình ra ngoài mà không gửi chìa khóa phòng lại - nhân viên 2 cãi tay đôi với khách (phòng mình phát sinh thêm 1 khách, dù vẫn phụ thu 80k nhưng khi mình xin thêm gối thì nhiên viên trả lời không có do khóa kho rồi, lời qua tiếng lại với khách, cười nhếch mép với khách, bỏ đi chỗ khác ngồi chơi game, trong khi thái độ của mình vẫn rất lịch sự)"
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Nguyen T. K.,"8,8",13/12/2022,"Mọi thứ đều thoải mái, sạch sẽ, tuy phòng cách âm chưa tốt nhưng không ồn ào. Tuy nhiên phòng tắm không có nước nóng dù đã xả nước chờ đợi khá lâu."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Phi,"8,5",11/10/2022,Phòng sạch sẽ. Giá tốt. Làm sau sẽ quay lại
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,nguyen l. P.,"10,0",18/02/2024,"Khách sạn nhiều cây xanh mát mẻ, rộng rãi, thoáng mát. Chú chủ khách sạn dễ thương, nhiệt tình. Phục vụ tốt."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Vẹn H.,"5,5",26/02/2024,Phòng rất hôi mùi cống cả đêm ngủ không được.
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,Tran T. H. N.,"8,8",04/03/2024,"Mình có đặt 2 phòng, phòng của mình có vẻ mới, còn phòng còn lại là phòng cũ nên có gián và mùi gián! bất tiện vì tới 14 00 mới được nhận phòng."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,N***n,"5,0",13/04/2024,"Phòng dơ, thùng rác còn của khách trước, khách sạn không có thang máy, giấy vệ sinh không được thay."
Cần Thơ,An Ngoc Hotel Can Tho,Traveloka,VO SY N.,"5,5",27/01/2023,"Nhân viên nam phục vụ kém. Nói chiện kiểu mẹ thiên hạ. Phòng ốc không có người lau, sàn rít rịt. Nước suối 10k/chai 350ml. Trẻ em phụ thu 50k/bé. Google map không hiển thị chứng tỏ review quá xấu nên hotel tự delete trải nghiệm tồi tệ nhất trong các khách sạn từng ở"
Cần Thơ,Big Hotel Can Tho,Traveloka,LE TRUNG H.,"9,4",05/10/2022,"Nhân viên lễ tân phục vụ rất tốt, nhiệt tình. Nhân viên lao dọn vệ sinh nói chuyện khá ồn ào trong khi dọn dẹp vệ sinh phòng khác, ảnh hưởng đến phòng khác."
Cần Thơ,Big Hotel Can Tho,Traveloka,Kim N.,"9,7",02/07/2022,"Phòng ở sạch sẽ, không bị bụi bẩn, khách sạn giải quyết vấn đề cho khách tốt, thang máy thường có sẵn và nhanh, gần trung tâm, quán ăn, các tụ điểm ăn chơi."
Cần Thơ,Big Hotel Can Tho,GoogleMap,Kha V.,"9,1",27/02/2021,"Rất là ok luôn, nhân viên nhiệt tình thân thiện"
Cần Thơ,Big Hotel Can Tho,Traveloka,BUI P. D. K.,"9,7",01/11/2020,"Khách sạn decor đẹp và sạch sẽ, nhân viên phục vụ rất nhiệt tình và chu đáo. Trải nghiệm kỳ nghỉ thật sự tuyệt vời khi lựa chọn khách sạn làm điểm dừng chân."
