city,hotelName,source,username,userRating,timeCmt,userCmt
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,NGUYEN T. T.,"9,7",09/10/2020,"Khách sạn cũ là icon, topaz là tên mới nên khi đi taxi thì mọi người bảo là khách sạn icon thì tài xế sẽ tìm dễ hơn. Nhân viên nhiệt tình, chu đáo. Khách sạn hơi cũ, đang được hoàn thiện. Với mức giá như hiện tại, bao gồm ăn sáng (không có buffet) thì mình thấy khá phù hợp. Mình hài lòng, view khách sạn nhìn ra bản cát cát."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Pilai J.,"6,1",02/03/2020,"Báo cáo là có bữa sáng 7-9 giờ nhưng hóa ra lúc 7 giờ sáng không có gì ở nhà hàng đó là một căn phòng bỏ hoang. Và lễ tân không có mặt tại quầy trong 24 giờ. Khi đến nơi, phải chờ một lúc để nhận phòng. Không có tiếng chuông hay bất cứ điều gì để dành thời gian cho các vấn đề."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Supatcha,"10,0",26/02/2020,"Nhân viên tiếp tân rất tốt. Nhân viên đã đề nghị nhiều nơi khác nhau bao gồm cả các tour du lịch của những nơi quan trọng. Phòng cũng rất tốt, thoải mái. Và tôi sẽ trở lại đây một lần nữa"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,CAO T. A.,"5,7",19/02/2020,"Khách sạn 3 sao mà nhờ dọn phòng với thay khăn tắm từ 11h sáng đến 6h tối vẫn còn nguyên... Trong thời gian đó tôi đã nhắc lại 3 lần vào khung giờ chiều, chiều tối mà mãi đến lần thứ 4 mới thay (("
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Phng n.,"9,4",01/02/2020,"Khách sạn khá cổ, nhưng view đẹp. Lễ tân nhiệt tình, rất dễ thương, mình để quên chút xíu đồ mà đã liên hệ ship xe gửi xuống tận nơi. Sẽ quay lại tiếp"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,hoang t. h. t.,"6,2",17/01/2020,Hệ thống nước nóng kém chất lượng.. Thuê 3 phòng cả 3 phòng phải tắm nước lanh
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Tran V. H.,"5,5",18/01/2020,Hơn 2 giờ đứng dưới trời lạnh để đợi khách sạn mở cửa dù đã báo lên sớm
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,SUPARAT W.,"6,1",11/01/2020,"Vòi hoa sen bị hư hỏng. Máy điều hòa được đặt ở một nơi không phù hợp, dẫn đến không đạt được nhiệt độ mong muốn. Bàn chải đánh răng rất bẩn"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Duc T. N.,"6,0",10/01/2020,Book phòng view núi nhận phòng view hầm. Phòng không cách âm gì luôn.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Hongthu P.,"4,8",01/09/2022,Phòng không như hình trên web cua app
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyen T. T. T.,"8,8",15/01/2020,"Khách sạn đẹp, sạch sẽ. Nhân viên thân thiện và nhiệt tình. Cũng gần trung tâm, khá tiện lợi."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Pham T.,"5,4",09/09/2022,"Mình ở 2 đêm nhưng khách sạn không dọn phòng cũng không thay khăn tắm, khăn mặt. Phòng khách sạn cũ và ẩm thấp. Ngoài ra nhà vệ sinh báo hỏng nhưng cũng không nên sửa."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Nguyễn Q. A.,"8,5",13/10/2022,Phòng rộng sạch sẽ. Nhân viên chu đáo nhiệt tình
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Pham D. H.,"6,6",29/06/2025,"Ks mới sửa nên sạch đẹp, đủ tiện nghi. Chỉ có điều vấn đề vệ sinh chưa được làm tốt, khăn tắm vẫn còn tóc (hoặc lông??), cần lưu ý thêm về nhân viên khi để xảy ra sự cố ko hay khi dọn phòng."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Pham D. H.,"9,7",02/07/2025,"Ks mới sạch đẹp, tiện nghi đầy đủ tới cái bấm móng tay"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Pham D. H.,"9,7",27/06/2025,"Ks chỉn chu, nhân viên thân thiện"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Le Phuong D. L.,"9,7",02/06/2025,"Mình đã ở khách sạn từ hà nội lên tới sapa, thực sự services của khách sạn rất tốt, từ nhân viên đến phòng ốc đều chuyên nghiệp và chỉn chu. Giữa các chi nhánh khách sạn đều đồng đều về chất lượng, mình rất hài lòng khi book tại a25 hotel."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Desiani H.,"4,8",14/11/2023,"Không thể nói thời gian lưu trú là tệ, nó cũng ổn vì giường có thể ngủ được và chúng tôi có thể ngủ ổn (cũng không thể nói là tốt). Trước hết, giá rẻ cho 3 khách (như chúng tôi đã làm) nếu bạn so sánh với các khách sạn khác, bạn sẽ nhận được số tiền mình phải trả. Không có nước nóng cho thời tiết khắc nghiệt ở sapa thật là kinh khủng. Tôi đã hỏi nhân viên tiếp tân, người luôn không ở chỗ cô ấy về nước nóng. Cô ấy nói bạn phải bật nước 10 phút trước khi tắm, chúng tôi đã làm vậy, không có gì thay đổi mà vẫn không có nước nóng. Chúng tôi mong đợi bữa sáng (giá rẻ) với nhiều lựa chọn, những gì chúng tôi không có lựa chọn nào chỉ có phở gà. Đó là một ngôi nhà xây dựng cũ, nếu bạn ở đây chỉ quan tâm đến việc kinh doanh của riêng mình, đừng cố gắng thực hiện chuyến tham quan khách sạn. Chỉ cần đến, ngủ và đi. Thật không công bằng nếu chỉ nói điểm trừ, điểm cộng là view từ ban công rất ngoạn mục. Bạn có thể nhìn thấy vẻ đẹp của sapa từ ban công cũ, thế thôi ) nhưng để ngủ và giữ túi xách của bạn an toàn, giá rẻ tôi có thể nói. Không dành cho người muốn có kỳ nghỉ thoải mái hoặc không dành cho gia đình có con nhỏ. Vì vị trí có vẻ gần trung tâm nhưng lại lên đồi. À, xe ôm chỉ có 20k thôi, nhưng việc đi bộ về khách sạn cũng là một công việc lớn."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,thu t.,"8,5",09/11/2023,Nhân viên nhiệt tình lắm ạ. Dịch vụ tốt. Mỗi tội phòng hơi cũ xíu thôi cơ mà đi suốt nên có chỗ ngủ thế là oki rồi ạ. Cảm ơn đội ngũ ạ
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Pham T. T.,"8,8",29/10/2023,"Lễ tân nhiệt tình lắm luôn, phòng khá sạch sẽ, đầy đủ tiện nghi, khách sạn hơi cũ"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyen K. N.,"9,4",24/10/2023,"Phòng ốc khá cổ, nhưng ngay trung tâm, phở gà buổi sáng ngon"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Luong T. L.,"5,1",11/10/2023,"Quá tệ! 1 khách sạn ẩm mốc hôi, cùng với đồ đạc hỏng hóc từ cái máy sấy đến cái vòi nước, thậm chí nên nhà cũng bị thủng, xà phòng thì hết hạn, điều khiển điều hoà không có pin. Nhân viên còn gọi mình tự đi lấy pin ở phòng khác ))) buồn cười không nói chung là ai book khách sạn này thì không khác gì bị lừa. Đằng sau 1 cái khách sạn chất lượng kém như này là 1 người chủ thiếu trách nhiệm. Đồ ăn sáng cũng là đồ cũ từ hôm trước. Thật tiếc là mình không chụp lại ảnh thực tế. Không có lần sau cho 1 chỗ kém như thế này. Mọi người nên tránh"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Tran D. L.,"6,1",11/10/2023,"Phòng cũ, ẩm thấp. Nước nóng trong nhà tắm phải đợi lâu mới có. Trong booking thì thấy để có bữa sáng nhưng sáng ra xuống tới chỗ ăn sáng thì không có gì ăn. Điểm cộng là nếu book được phòng có ban công thì sẽ có view tương tối đẹp, nhân viên khá nhiệt tình."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyen,"6,0",11/10/2023,"Khách sạn cũ, không giống như hình,"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Mong T. T.,"6,0",10/10/2023,"Khách sạn gần trung tâm, nhưng rất cũ, cơ sở vật chất xuống cấp. Có mùi ẩm mốc, đèn phòng đèn hành lang cảm giác rất tối, nhà vệ sinh chật chội, ăn sáng ít món và không ngon. 1 trải nghiệm không tốt."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Vn Nguyn,"5,5",07/10/2023,"Phòng thì bụi, giường nệm thì ọp ẹp, tặng buffet sáng thì xuống nhà hàng bếp nói không có khách nên không có gì ăn, khách sạn hỗ trợ mua vé tham quan thì tư vấn mua combo tặng buffet trưa nhưng đến nơi nhận được thông tin không có chương trình đó. Một trãi nghiệm vô cùng tệ không bao giờ quay lại"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,LE HOANG L.,"8,7",22/09/2023,- khách sạn đã cũ và xuống cấp nhiều - đồ ăn sáng không đa dạng - nhân viên vui vẻ và nhiệt tình
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Xuan K.,"10,0",21/08/2023,Khách sạn có vị trí thuận lợi trong việc du ngoạn. Khách sạn tuy không mới nhưng phong cách và sạch sẽ. Từ khách sạn đi đến trung tâm chỉ mất có 5 phút tới nhà ga mường hoa khu nhà thờ và sun plaza. Có chỗ để xe hơi miễn phí. Nhân viên rất thân thiện nhiệt tình và hỗ trợ khách. Điểm cộng view núi thung lũng từ ban công rất đẹp
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyễn T.,"10,0",20/08/2023,"Nhân viên rất nhiệt tình và thân thiện, support cho khách mọi lúc, đối với khách nâng như trứng hứng như hoa )) tiện nghi đầy đủ, sạch sẽ, view đẹp vị trí trung tâm thuận tiện để đi tham quan và ăn uống trà gừng và buffet sáng rất rất ngon"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Manh H.,"10,0",19/08/2023,"Tuyệt vời, sẽ đến lần 3,4,5... Khách sạn đẹp, trung tâm, ấm áp, nhân viên vui vẻ, tận tâm. Đến sapa hơi sớm nên ghé khách sạn sớm, nhân viên mời ly trà ấm mà đến giờ vẫn không thể quên được. Khách sạn có nhận giữ đồ, mình tắm rửa rồi đi chơi đến trưa nhận phòng sau cũng được. Phòng ốc sạch sẽ, view đẹp, đồ dùng đầy đủ. Từ khách sạn, có thể đi bộ đến gần như tất cả ở khu trung tâm."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,phan t. n. c.,"9,1",15/08/2023,"Khách sạn có view ban công đẹp nè, nhân viên cũng nhiệt tình"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,TRAN V. D.,"8,6",01/11/2022,Phòng kiểu cũ chỉ phù hợp nghỉ ngơi không chụp ảnh
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Yune P.,"8,5",31/10/2022,"Khách sạn khá to, phòng cũng sạch sẽ. Mình đến sớm tầm 4h nhưng lễ tân chu đáo đón tiếp và sắp xếp cho mình nhận phòng sớm. Đồ ăn sáng ngon. Có 4 mon phở bò,gà, bánh mì ốp la, bánh mì hồng đào. Bánh mì là sandwitch ngon giòn. So với giá tiền mình thấy là rất tốt. Sẽ ủng hộ tiếp lần sau."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Lien,"9,4",21/10/2022,"Phòng ở phù hợp với giá tiền. Thái độ nhân viên phục vụ rất tốt, niềm nở, chu đáo. Hẹn sẽ trở lại và giới thiệu cho bạn bè của mình."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Duc N. T.,"9,4",04/10/2022,"Dịch vụ tốt, anh lễ tân mới vào làm rất nhiệt tình thân thiện"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Huynh N.,"6,0",15/01/2020,Phòng tắm có mùi. Không có tủ quần áo. Phòng nhỏ. Không thể là 30sq như mô tả. Khách sạn cũ.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyen H. S.,"9,4",16/01/2020,"Tốt, phong cách cổ điển. Nhân viên nhiệt tình."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Jittraporn S.,"6,0",06/01/2020,"Phòng không sạch sẽ như xem xét, dưới gầm giường thì bụi bặm, bình nước điện tử, phòng tắm và bữa sáng ít lựa chọn mà người kia."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Mai Thi Phuong,"7,2",16/05/2018,Ko giống như những gì tôi mong muốn
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Le Dang C.,"10,0",04/05/2018,"Nhân viên nhiệt tình, tốt bụng. Khách sạn có tầm nhìn đẹp."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Nguyen T. L.,"9,0",13/04/2018,"Khách sạn có cơ sở vật chất tốt, thái độ phục vụ tốt."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,TORTUM R.,"7,5",07/04/2018,Chỗ ở tốt nhất với giá tốt nhất. Thức ăn ngon.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,dang duc thanh,"9,4",21/03/2018,"Vị trí hơi cao 1 chút nên nếu bạn đi bộ sẽ khá mệt với đống hành lý của mình, tuy nhiên ở trên cao cũng có 1 cái thích là không khí sẽ trong lành hơn (so với nhiều nơi đang xây dựng ở sapa), không gian có phần yên tĩnh, riêng tư hơn. Thang máy chạy khá nhanh, các bạn lễ tân cũng vui vẻ nhiệt tình (mình ở thêm 1 tiếng rưỡi do không biết giờ check out là 11h vẫn không bị tính thêm tiền, cảm ơn các bạn). Khách sạn có 1 sân sinh hoạt chung bài trí khá nghệ (tiếc là mình chưa có dịp thử). Nếu có cơ hội quay lại sapa mình sẽ chọn khách sạn của các bạn 1 lần nữa. Many thanks! xoxo cho giống vợ mình hay viết blog"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,pham p. h.,"8,4",17/03/2018,Nhân viên nhiệt tình... Đồ ăn không ngon
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Mau T. V.,"9,7",09/03/2018,"Phòng sạch sẽ, view đẹp. Nhân viên cực kỳ nhiệt tình, mến khách. Giá thành vừa phải rất phù hợp."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Chu B.,"8,8",15/02/2018,"Nice xem, bầu không khí tốt đẹp, tốt đẹp để có một cơ hội để đi."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Quang T. N.,"5,7",11/02/2018,Không giống như mong đợi. Tệ hơn nhiều so với suy nghĩ.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Teerawat R.,"9,4",09/02/2018,"Rất đẹp xem, nhân viên tiếp tân hữu ích."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Tran T. P. T.,"5,2",16/01/2018,Đang chuyển giao khách sạn nên tệ. Nghiệp vụ lễ tân quá yếu. Các thông tin khách yêu cầu phải nói lại cả chục lần. Mỗi ca không bàn giao với nhau. Sứ lạnh mà phòng ngủ không có máy sưởi. Tuy là nhân viên quản lý rất nhiệt tình nhưng không giải quyết được vấn đề. Thất vọng khi đến sapa. Giao thông đường xá tệ.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Vng H. L.,"9,7",18/01/2018,"Khách sạn rất ok, nhân viên cho phép mình check in sớm, phòng ốc rất đẹp, view ổn, ăn sáng buffet khá bình thường nhưng không có gì chê, mọi người nên chọn phòng có balcony view siêu đẹp và phòng siêu xịn, nếu ai đi sapa mình sẽ giới thiệu khách sạn này"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,le thi h.,"6,0",07/01/2018,"Khách sạn phòng ẩm thấp, dịch vụ không tốt"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,May N.,"9,4",05/01/2018,"- khách sạn cách trạm xe buýt một chút. Nếu ngày đến, có rất nhiều hành lý, không thích sử dụng nhiều xe taxi là tốt hơn so với 50.000d - không phải là góc của căn phòng là không tốt. Nhìn ngọn núi một chút nếu bạn đi xuống hiên nhà, bạn sẽ nhìn thấy seabass - chúng tôi đến sớm hơn thời gian kiểm tra. Nhưng anh ta có đủ chỗ cho anh ta - nước nóng. Có một loại dầu gội đầu với xà phòng, chải, bàn chải đánh răng, máy sấy tóc, khăn tắm - một số bữa ăn sáng ngon miệng. Nó sẽ là nhưng tổng thể, được rồi."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Phurimphat P.,"9,1",07/01/2018,Good view rất tốt đẹp nhân viên hữu ích và thân thiện hợp lý khi so sánh giá
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyen huy tho,"9,7",09/01/2018,"Khách sạn mới nâng cấp sạch sẽ. Phòng view đẹp, nhân viên nhiệt tình"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,AKKANUT C.,"8,8",19/12/2017,Vị trí của khách sạn nằm gần nhiều tuyến du lịch. Trong khi ở lại khách sạn đang được tân trang. Nếu bạn không thuê một chiếc xe máy. Nó có thể là một chút khó khăn vì khách sạn đã phải đi bộ lên từ con đường chính là khá cao và khá trơn.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Than V. N.,"8,8",06/12/2017,"Nhân viên dễ thương, nhiệt tình, phòng đẹp. Vị trí thuận lợi, view đẹp"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Thai T.,"10,0",21/11/2017,"Khach san dep, sach se. View thung lung dep"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Thai T.,"10,0",05/11/2017,"Khách sạn có view đẹp, sạch sẽ, nhân viên thân thiện."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Tanawin T.,"9,7",04/10/2017,Mọi thứ đều hoàn hảo với giá cả.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Thi Linh,"8,5",11/05/2018,Chị ở quầy lễ tân vui vẻ và nhiệt tình. View của khách sạn đẹp.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Huynh N. V.,"6,0",30/06/2018,"Phòng không quạt không máy lạnh, không thoáng, dịch vụ không tốt"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Vivi Hartono,"8,8",02/07/2018,"Khách sạn là một khách sạn cũ. Vị trí là khá bên trong. Phòng lớn (phòng gia đình). Tôi có một cái không sử dụng ac, mở cửa sổ khi trời không lạnh. Tầm nhìn ra núi và thành phố có thể được nhìn thấy từ ban công. Thực đơn bữa sáng ngon miệng. Nhân viên tiếp tân rất thân thiện và giúp đỡ chúng tôi đặc biệt là một dịch giả giữa chúng tôi và một người lái xe không nói tiếng anh."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Bui Q. P.,"5,5",18/07/2018,"Khách sạn hơi cũ, nước nóng chờ lâu, vòi xen nghẹt. Dịch vụ tạm ổn. Phòng hơi ẩm thấp."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nipabhorn N.,"8,5",21/12/2019,"Đến khách sạn trước giờ nhận phòng, nhận phòng trước thời hạn các nhân viên đã cung cấp trợ giúp và thông báo rằng không có phí kiểm tra trước. Lúc thanh toán một nhân viên khác cho biết sẽ có phí kiểm tra sớm. Nhân viên không phải phối hợp. Bữa sáng ngon miệng. Phòng thoải mái."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,TRINH Q. T.,"6,2",07/12/2019,"Khách sạn ở sapa nhưng không có sưởi, trời thì rất lạnh chết cóng. Nhân viên ok. Ăn sáng đồ bị khét nhất là món mì ý."
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,ngoc d. n.,"6,0",08/12/2019,Không giống hình ! nhân viên lễ tân tệ !
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Trang,"6,2",05/12/2019,"Phòng nhỏ đèn mờ, khách sạn phải lên một con dốc khá nguy hiểm"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Thanh T.,"6,0",03/11/2019,Tôi đặt phòng deluxe nhưng lại sắp cho tôi phòng hạng thường. Khi nói chuyện lại với nhân viên lễ tân còn thái độ không tốt
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Le Hoang T. H.,"6,1",23/10/2019,"Wifi khách sạn quá yếu, ở 2 đêm mà không dọn phòng"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Thu T.,"6,1",21/09/2019,Khách sạn có vị trí gần trung tâm nhưng nhân viên không thân thiện. Xe máy thuê quá đắt 200k một ngày.
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyn T. Q.,"6,2",06/08/2019,"Phí check in sớm. Thông thường khách đến sapa vào thời gian sáng sớm nhưng khách sạn lại không hỗ trợ điều này mặc dù còn phòng trống nhưng vẫn thu thêm gần bằng 1 đêm ở. Tiếp đến là thuê xe, xe mà chúng tôi còn nửa bình xăng và chúng tôi cũng nói là sau khi trả chúng tôi sẽ đổ lại như vậy nhưng nhân viên lễ tân sau một hồi suy nghĩ đã bán cho chúng tôi 1 chai xăng 500ml với giá 60.000. Tôi nghĩ như vậy là không được, chúng tôi hoàn toàn có thể đổ đầy bình với giá thấp hơn giá đó đồ ăn sáng chưa được đa dạng tuy nhiên, đấy chỉ là một vài vấn đề mà tôi cảm thấy không thoải mái, còn lại nhân viên lễ tân thân thiện, phòng sạch sẽ, được dọn dẹp thường xuyên, có đầy đủ tiện nghi"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Hong Q.,"8,8",22/06/2019,"Khách sạn này mới đổi tên từ khách sạn cũ, nội thất không còn quá mới. Nhìn chung giá khá tốt với chất lượng phòng. Vị trí hơi xa trung tâm một tý thôi. Ai đi bộ được chắc sẽ không kêu xa ))"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,GoogleMap,Duc P.,"6,0",17/04/2019,"Nam nhân viên lễ tân làm thủ tục cho khách lâu. Thái độ chưa chuyên nghiệp bằng nữ. Không niềm nở, chắc không cần khách lắm"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyễn Đ. V.,"10,0",29/08/2025,"Khách sạn tốt, sạch sẽ thái độ nhân viên nhiệt tình dịch vụ 5 sao yên tĩnh"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Nguyen,"8,8",22/01/2019,"Nhân viên khách sạn nhiệt tình, chu đáo. Buffet sáng khá ngon nhưng chưa đa dạng. Điểm trừ duy nhất là phong tôi ở không có điều hoà dùng quạt sưởi khá là bất tiện. Nhìn chung khá là hài lòng về khách sạn. Nếu đi vào ngày thời tiết đẹp chắc view từ ban công phòng đẹp phải biết. Sẽ quay lại !"
Sa Pa,A25 Hotel - 29 Thac Bac Sapa,Traveloka,Firdha W.,"9,4",01/12/2018,"Khách sạn có tầm nhìn tuyệt đẹp ra núi fansipan. Các nhân viên rất tốt bụng, vui vẻ và thân thiện. Họ giúp chúng tôi lấy vé đến fansipan và đặt taxi đến ga lào cai bữa sáng rất ngon. Họ phục vụ thức ăn việt nam và thức ăn phương tây. Chỉ có nhân viên trên bàn tiếp tân có thể nói tiếng anh."
